,jd,mag,mag_unc,filter,limmag,programid
34,44249.600220192806,27.00610533998042,0.1,r,inf,0.0
35,44249.600220192806,23.113282324137977,0.1,g,inf,0.0
36,44250.100220192806,30.852347785390254,0.1,i,inf,0.0
37,44250.100220192806,30.868545988305808,0.1,r,inf,0.0
38,44250.100220192806,23.40488920475289,0.1,g,inf,0.0
39,44250.600220192806,32.733283123199556,0.1,i,inf,0.0
40,44250.600220192806,34.46657657854213,0.1,r,inf,0.0
41,44250.600220192806,23.7905805613742,0.1,g,inf,0.0
42,44251.100220192806,35.040246508039935,0.1,i,inf,0.0
43,44251.100220192806,37.870216955569845,0.1,r,inf,0.0
44,44251.100220192806,23.879832546100715,0.1,g,inf,0.0
45,44251.600220192806,42.09027674092095,0.1,r,inf,0.0
46,44251.600220192806,24.034542002209484,0.1,g,inf,0.0
47,44251.600220192806,37.449455811034184,0.1,i,inf,0.0
48,44252.100220192806,24.40636106211167,0.1,g,inf,0.0
49,44252.100220192806,39.19994281720818,0.1,i,inf,0.0
50,44252.100220192806,45.01389628247851,0.1,r,inf,0.0
51,44252.600220192806,24.40934738662619,0.1,g,inf,0.0
52,44252.600220192806,41.484445210572495,0.1,i,inf,0.0
53,44252.600220192806,48.414839710057414,0.1,r,inf,0.0
54,44253.100220192806,25.259735842144515,0.1,g,inf,0.0
55,44253.100220192806,43.37615337299895,0.1,i,inf,0.0
56,44253.100220192806,50.91608243227698,0.1,r,inf,0.0
57,44253.600220192806,24.547464431160286,0.1,g,inf,0.0
58,44253.600220192806,45.01535026872816,0.1,i,inf,0.0
59,44253.600220192806,54.82922763231249,0.1,r,inf,0.0
60,44254.100220192806,46.83347805609072,0.1,i,inf,0.0
61,44254.100220192806,55.93588492522616,0.1,r,inf,0.0
62,44254.100220192806,24.78725049804364,0.1,g,inf,0.0
63,44254.600220192806,59.14671133480701,0.1,r,inf,0.0
64,44254.600220192806,24.80141305230484,0.1,g,inf,0.0
65,44254.600220192806,48.33799012312795,0.1,i,inf,0.0
66,44255.100220192806,61.185532714605486,0.1,r,inf,0.0
67,44255.100220192806,25.62735581669697,0.1,g,inf,0.0
68,44255.100220192806,49.88350055347047,0.1,i,inf,0.0
69,44255.600220192806,63.52843672747183,0.1,r,inf,0.0
70,44255.600220192806,25.994620515433656,0.1,g,inf,0.0
71,44255.600220192806,50.575000063742394,0.1,i,inf,0.0
72,44256.100220192806,65.65578220842383,0.1,r,inf,0.0
73,44256.100220192806,25.674640734100652,0.1,g,inf,0.0
74,44256.100220192806,51.89571568960063,0.1,i,inf,0.0
75,44256.600220192806,25.7360606171993,0.1,g,inf,0.0
76,44256.600220192806,52.88596416785648,0.1,i,inf,0.0
77,44256.600220192806,66.99000470585749,0.1,r,inf,0.0
78,44257.100220192806,53.887318939521876,0.1,i,inf,0.0
79,44257.100220192806,68.15936395381371,0.1,r,inf,0.0
80,44257.100220192806,26.632788274407808,0.1,g,inf,0.0
81,44257.600220192806,54.54912117307223,0.1,i,inf,0.0
82,44257.600220192806,67.58041748284434,0.1,r,inf,0.0
83,44257.600220192806,26.10090860755539,0.1,g,inf,0.0
84,44258.100220192806,54.54016361438262,0.1,i,inf,0.0
85,44258.100220192806,70.49662343394851,0.1,r,inf,0.0
86,44258.100220192806,26.33869018138641,0.1,g,inf,0.0
87,44258.600220192806,54.94483682314599,0.1,i,inf,0.0
88,44258.600220192806,71.71378860879577,0.1,r,inf,0.0
89,44258.600220192806,27.46453080198982,0.1,g,inf,0.0
90,44259.100220192806,55.51964187723124,0.1,i,inf,0.0
91,44259.100220192806,26.756343854948785,0.1,g,inf,0.0
92,44259.100220192806,72.92381086309136,0.1,r,inf,0.0
93,44259.600220192806,55.546170425804405,0.1,i,inf,0.0
94,44259.600220192806,73.12783583977414,0.1,r,inf,0.0
95,44259.600220192806,26.38880865502013,0.1,g,inf,0.0
96,44260.100220192806,27.536556235085968,0.1,g,inf,0.0
97,44260.100220192806,55.584353208103494,0.1,i,inf,0.0
98,44260.100220192806,74.16420295287824,0.1,r,inf,0.0
99,44260.600220192806,27.653042785304997,0.1,g,inf,0.0
100,44260.600220192806,73.19103213276212,0.1,r,inf,0.0
101,44260.600220192806,55.60425082238567,0.1,i,inf,0.0
102,44261.100220192806,55.37653841887158,0.1,i,inf,0.0
103,44261.100220192806,27.513423783854684,0.1,g,inf,0.0
104,44261.100220192806,73.73469650473922,0.1,r,inf,0.0
105,44261.600220192806,72.47493841649475,0.1,r,inf,0.0
106,44261.600220192806,55.12986029682559,0.1,i,inf,0.0
107,44261.600220192806,28.980969218289324,0.1,g,inf,0.0
108,44262.100220192806,72.84085187118706,0.1,r,inf,0.0
109,44262.100220192806,55.500259816345036,0.1,i,inf,0.0
110,44262.100220192806,26.06797054361182,0.1,g,inf,0.0
111,44262.600220192806,54.71196050943912,0.1,i,inf,0.0
112,44262.600220192806,29.162385134068806,0.1,g,inf,0.0
113,44262.600220192806,74.71539375487016,0.1,r,inf,0.0
114,44263.100220192806,55.23029100315149,0.1,i,inf,0.0
115,44263.100220192806,26.20653881868174,0.1,g,inf,0.0
116,44263.100220192806,72.2917594976205,0.1,r,inf,0.0
117,44263.600220192806,55.257439756097014,0.1,i,inf,0.0
118,44263.600220192806,26.298135101799648,0.1,g,inf,0.0
119,44263.600220192806,74.75130284411081,0.1,r,inf,0.0
120,44264.100220192806,76.64763631983755,0.1,r,inf,0.0
121,44264.100220192806,26.956084048718147,0.1,g,inf,0.0
122,44264.100220192806,55.19507169554887,0.1,i,inf,0.0
