,jd,mag,mag_unc,filter,limmag,programid
102,44261.10021994477,67.29178263521555,0.1,i,inf,0.0
103,44261.10021994477,28.99862316812224,0.1,g,inf,0.0
104,44261.10021994477,92.3839285839419,0.1,r,inf,0.0
105,44261.60021994477,94.84292538730834,0.1,r,inf,0.0
106,44261.60021994477,67.59207749250005,0.1,i,inf,0.0
107,44261.60021994477,24.339137660160613,0.1,g,inf,0.0
108,44262.10021994477,93.62000083258,0.1,r,inf,0.0
109,44262.10021994477,66.89062262663566,0.1,i,inf,0.0
110,44262.10021994477,26.722664099957846,0.1,g,inf,0.0
111,44262.60021994477,66.52118565854038,0.1,i,inf,0.0
112,44262.60021994477,25.573811566846544,0.1,g,inf,0.0
113,44262.60021994477,93.30976278224479,0.1,r,inf,0.0
114,44263.10021994477,66.24291892521036,0.1,i,inf,0.0
115,44263.10021994477,22.83475708300276,0.1,g,inf,0.0
116,44263.10021994477,94.38394315397606,0.1,r,inf,0.0
117,44263.60021994477,67.04365306080669,0.1,i,inf,0.0
118,44263.60021994477,23.728636107099785,0.1,g,inf,0.0
119,44263.60021994477,98.24823168610156,0.1,r,inf,0.0
120,44264.10021994477,106.2955919227725,0.1,r,inf,0.0
121,44264.10021994477,25.117638767399715,0.1,g,inf,0.0
122,44264.10021994477,66.07071367945488,0.1,i,inf,0.0
