,jd,mag,mag_unc,filter,limmag,programid
59,44253.600219185544,50.239736612850116,0.1,r,inf,0.0
60,44254.100219185544,42.14823008795099,0.1,i,inf,0.0
61,44254.100219185544,52.61643670642911,0.1,r,inf,0.0
62,44254.100219185544,28.89894370949899,0.1,g,inf,0.0
63,44254.600219185544,54.103959846434265,0.1,r,inf,0.0
64,44254.600219185544,29.541958584478785,0.1,g,inf,0.0
65,44254.600219185544,42.96850388623164,0.1,i,inf,0.0
66,44255.100219185544,56.75453957106191,0.1,r,inf,0.0
67,44255.100219185544,29.660518411750864,0.1,g,inf,0.0
68,44255.100219185544,44.371517784612706,0.1,i,inf,0.0
69,44255.600219185544,57.70602582692577,0.1,r,inf,0.0
70,44255.600219185544,29.993315724290895,0.1,g,inf,0.0
71,44255.600219185544,45.08705386948379,0.1,i,inf,0.0
72,44256.100219185544,58.73178265525786,0.1,r,inf,0.0
73,44256.100219185544,30.622761938906045,0.1,g,inf,0.0
74,44256.100219185544,45.97927163465185,0.1,i,inf,0.0
75,44256.600219185544,30.384384463141963,0.1,g,inf,0.0
76,44256.600219185544,46.842156084648785,0.1,i,inf,0.0
77,44256.600219185544,58.34040328441229,0.1,r,inf,0.0
78,44257.100219185544,46.90633092045608,0.1,i,inf,0.0
79,44257.100219185544,60.62537927326741,0.1,r,inf,0.0
80,44257.100219185544,31.00134352016909,0.1,g,inf,0.0
81,44257.600219185544,47.451375646766685,0.1,i,inf,0.0
82,44257.600219185544,61.76628446677394,0.1,r,inf,0.0
83,44257.600219185544,31.687449625800372,0.1,g,inf,0.0
84,44258.100219185544,47.82268018342034,0.1,i,inf,0.0
85,44258.100219185544,62.31880897429858,0.1,r,inf,0.0
86,44258.100219185544,31.150891516728567,0.1,g,inf,0.0
87,44258.600219185544,47.80173363001259,0.1,i,inf,0.0
88,44258.600219185544,63.355882563673134,0.1,r,inf,0.0
89,44258.600219185544,31.827783402821847,0.1,g,inf,0.0
90,44259.100219185544,48.01936245438513,0.1,i,inf,0.0
91,44259.100219185544,31.62202245802633,0.1,g,inf,0.0
92,44259.100219185544,62.74558044602905,0.1,r,inf,0.0
93,44259.600219185544,47.97372283961711,0.1,i,inf,0.0
94,44259.600219185544,62.882714008606435,0.1,r,inf,0.0
95,44259.600219185544,31.996907860786298,0.1,g,inf,0.0
96,44260.100219185544,33.55716806109165,0.1,g,inf,0.0
97,44260.100219185544,47.91067279866441,0.1,i,inf,0.0
98,44260.100219185544,62.33915208590622,0.1,r,inf,0.0
99,44260.600219185544,31.425288896636395,0.1,g,inf,0.0
100,44260.600219185544,63.59189060675082,0.1,r,inf,0.0
101,44260.600219185544,48.514014647276646,0.1,i,inf,0.0
102,44261.100219185544,47.81637114390916,0.1,i,inf,0.0
103,44261.100219185544,33.066812139177856,0.1,g,inf,0.0
104,44261.100219185544,63.467359502368815,0.1,r,inf,0.0
105,44261.600219185544,62.3920116403874,0.1,r,inf,0.0
106,44261.600219185544,47.86951985375557,0.1,i,inf,0.0
107,44261.600219185544,31.590916570195933,0.1,g,inf,0.0
108,44262.100219185544,64.89123381013022,0.1,r,inf,0.0
109,44262.100219185544,47.973320373502624,0.1,i,inf,0.0
110,44262.100219185544,31.009518095715297,0.1,g,inf,0.0
111,44262.600219185544,48.099896178634246,0.1,i,inf,0.0
112,44262.600219185544,31.556100124011852,0.1,g,inf,0.0
113,44262.600219185544,65.91422835975474,0.1,r,inf,0.0
114,44263.100219185544,48.16168434990246,0.1,i,inf,0.0
115,44263.100219185544,31.648980691504445,0.1,g,inf,0.0
116,44263.100219185544,69.55614472715995,0.1,r,inf,0.0
117,44263.600219185544,48.51665237652245,0.1,i,inf,0.0
118,44263.600219185544,31.80156927912019,0.1,g,inf,0.0
119,44263.600219185544,69.56740369772493,0.1,r,inf,0.0
120,44264.100219185544,66.3636412691572,0.1,r,inf,0.0
121,44264.100219185544,30.685246893476734,0.1,g,inf,0.0
122,44264.100219185544,47.78053794001816,0.1,i,inf,0.0
