,jd,mag,mag_unc,filter,limmag,programid
0,44244.10022018402,91.07390583553465,0.1,g,inf,0.0
1,44244.10022018402,112.25700182295887,0.1,i,inf,0.0
2,44244.10022018402,250.10339439414687,0.1,r,inf,0.0
3,44244.60022018402,30.35558630725317,0.1,g,inf,0.0
4,44244.60022018402,23.241890479497183,0.1,i,inf,0.0
5,44244.60022018402,38.07732018056294,0.1,r,inf,0.0
6,44245.10022018402,28.608800980308626,0.1,g,inf,0.0
7,44245.10022018402,26.176210951059947,0.1,i,inf,0.0
8,44245.10022018402,45.82820694734864,0.1,r,inf,0.0
9,44245.60022018402,16.74181541758602,0.1,g,inf,0.0
10,44245.60022018402,16.974102151881706,0.1,i,inf,0.0
11,44245.60022018402,58.64315543226719,0.1,r,inf,0.0
12,44246.10022018402,12.485628194410804,0.1,g,inf,0.0
13,44246.10022018402,3.302447470664938,0.1,i,inf,0.0
14,44246.10022018402,39.46689338117968,0.1,r,inf,0.0
15,44246.60022018402,4.2207289056464,0.1,i,inf,0.0
16,44246.60022018402,28.560789652848335,0.1,r,inf,0.0
17,44246.60022018402,14.022825661772217,0.1,g,inf,0.0
18,44247.10022018402,27.756522474367088,0.1,r,inf,0.0
19,44247.10022018402,16.51379800575074,0.1,g,inf,0.0
20,44247.10022018402,8.594234654118956,0.1,i,inf,0.0
21,44247.60022018402,29.163786915297152,0.1,r,inf,0.0
22,44247.60022018402,18.407189015772286,0.1,g,inf,0.0
23,44247.60022018402,14.549677701250788,0.1,i,inf,0.0
24,44248.10022018402,27.17146892313246,0.1,r,inf,0.0
25,44248.10022018402,20.76345160830624,0.1,g,inf,0.0
26,44248.10022018402,19.72537697396904,0.1,i,inf,0.0
27,44248.60022018402,27.539055385691825,0.1,r,inf,0.0
28,44248.60022018402,19.44372011143399,0.1,g,inf,0.0
29,44248.60022018402,24.243865384789792,0.1,i,inf,0.0
30,44249.10022018402,29.970125614268735,0.1,r,inf,0.0
31,44249.10022018402,28.98596107612975,0.1,i,inf,0.0
32,44249.10022018402,19.0464263641518,0.1,g,inf,0.0
33,44249.60022018402,33.866393661250804,0.1,i,inf,0.0
34,44249.60022018402,36.49392542829441,0.1,r,inf,0.0
35,44249.60022018402,20.1965506687679,0.1,g,inf,0.0
36,44250.10022018402,38.15232807962498,0.1,i,inf,0.0
37,44250.10022018402,44.20726580067018,0.1,r,inf,0.0
38,44250.10022018402,19.72197895919034,0.1,g,inf,0.0
39,44250.60022018402,43.1983717776105,0.1,i,inf,0.0
40,44250.60022018402,52.894051659341415,0.1,r,inf,0.0
41,44250.60022018402,21.449014162820834,0.1,g,inf,0.0
42,44251.10022018402,49.177334278318156,0.1,i,inf,0.0
43,44251.10022018402,61.41535577614244,0.1,r,inf,0.0
44,44251.10022018402,19.75872394210859,0.1,g,inf,0.0
45,44251.60022018402,69.82695122949725,0.1,r,inf,0.0
46,44251.60022018402,19.53503649825112,0.1,g,inf,0.0
47,44251.60022018402,54.500158427962305,0.1,i,inf,0.0
48,44252.10022018402,20.152344337310915,0.1,g,inf,0.0
49,44252.10022018402,59.21733197044755,0.1,i,inf,0.0
50,44252.10022018402,79.39427219312735,0.1,r,inf,0.0
51,44252.60022018402,20.42162000338574,0.1,g,inf,0.0
52,44252.60022018402,63.40565758618441,0.1,i,inf,0.0
53,44252.60022018402,87.52079664472119,0.1,r,inf,0.0
54,44253.10022018402,21.093143004374827,0.1,g,inf,0.0
55,44253.10022018402,68.42803493402342,0.1,i,inf,0.0
56,44253.10022018402,95.49688610103006,0.1,r,inf,0.0
57,44253.60022018402,19.438248899827492,0.1,g,inf,0.0
58,44253.60022018402,72.14440772352638,0.1,i,inf,0.0
59,44253.60022018402,97.84484029438606,0.1,r,inf,0.0
60,44254.10022018402,76.16741688613233,0.1,i,inf,0.0
61,44254.10022018402,104.13478468781017,0.1,r,inf,0.0
62,44254.10022018402,20.122732379408003,0.1,g,inf,0.0
63,44254.60022018402,110.5769849898211,0.1,r,inf,0.0
64,44254.60022018402,22.260877976347505,0.1,g,inf,0.0
65,44254.60022018402,80.15041112406675,0.1,i,inf,0.0
66,44255.10022018402,114.70300763424406,0.1,r,inf,0.0
67,44255.10022018402,22.727063475252493,0.1,g,inf,0.0
68,44255.10022018402,81.63426973468272,0.1,i,inf,0.0
69,44255.60022018402,119.73924762783012,0.1,r,inf,0.0
70,44255.60022018402,21.493174364191457,0.1,g,inf,0.0
71,44255.60022018402,84.86231026587348,0.1,i,inf,0.0
72,44256.10022018402,122.95503664654788,0.1,r,inf,0.0
73,44256.10022018402,21.623671263811534,0.1,g,inf,0.0
74,44256.10022018402,86.83571694321628,0.1,i,inf,0.0
75,44256.60022018402,23.4537766639079,0.1,g,inf,0.0
76,44256.60022018402,89.47509415859281,0.1,i,inf,0.0
77,44256.60022018402,125.29430703080435,0.1,r,inf,0.0
78,44257.10022018402,90.73845402251605,0.1,i,inf,0.0
79,44257.10022018402,123.75006959990334,0.1,r,inf,0.0
80,44257.10022018402,21.235766647687896,0.1,g,inf,0.0
81,44257.60022018402,90.60948676282736,0.1,i,inf,0.0
82,44257.60022018402,130.70556166655095,0.1,r,inf,0.0
83,44257.60022018402,22.5174790613637,0.1,g,inf,0.0
84,44258.10022018402,91.87212344112268,0.1,i,inf,0.0
85,44258.10022018402,133.66659621033318,0.1,r,inf,0.0
86,44258.10022018402,23.642917954656554,0.1,g,inf,0.0
87,44258.60022018402,92.4595511652437,0.1,i,inf,0.0
88,44258.60022018402,135.6745237184282,0.1,r,inf,0.0
89,44258.60022018402,21.596057045676158,0.1,g,inf,0.0
90,44259.10022018402,92.24711037981314,0.1,i,inf,0.0
91,44259.10022018402,23.007090734846553,0.1,g,inf,0.0
92,44259.10022018402,138.9807367382693,0.1,r,inf,0.0
93,44259.60022018402,92.37040082242962,0.1,i,inf,0.0
94,44259.60022018402,136.90604544951952,0.1,r,inf,0.0
95,44259.60022018402,21.186267960396385,0.1,g,inf,0.0
96,44260.10022018402,22.721725109185385,0.1,g,inf,0.0
97,44260.10022018402,91.49224020991282,0.1,i,inf,0.0
98,44260.10022018402,134.99783615409038,0.1,r,inf,0.0
99,44260.60022018402,26.242603557318336,0.1,g,inf,0.0
100,44260.60022018402,134.2036440378577,0.1,r,inf,0.0
101,44260.60022018402,91.5033092471508,0.1,i,inf,0.0
102,44261.10022018402,91.93507635151296,0.1,i,inf,0.0
103,44261.10022018402,19.645876804066685,0.1,g,inf,0.0
104,44261.10022018402,136.52797513182648,0.1,r,inf,0.0
105,44261.60022018402,133.65715883319845,0.1,r,inf,0.0
106,44261.60022018402,90.5515363796123,0.1,i,inf,0.0
107,44261.60022018402,22.65003611968707,0.1,g,inf,0.0
108,44262.10022018402,135.31896014579536,0.1,r,inf,0.0
109,44262.10022018402,89.92033679159334,0.1,i,inf,0.0
110,44262.10022018402,23.366013267659337,0.1,g,inf,0.0
111,44262.60022018402,88.96361561505034,0.1,i,inf,0.0
112,44262.60022018402,16.688893591207453,0.1,g,inf,0.0
113,44262.60022018402,133.87964017378656,0.1,r,inf,0.0
114,44263.10022018402,90.35289596277003,0.1,i,inf,0.0
115,44263.10022018402,17.232282559705716,0.1,g,inf,0.0
116,44263.10022018402,141.11726465674622,0.1,r,inf,0.0
117,44263.60022018402,88.9798493464129,0.1,i,inf,0.0
118,44263.60022018402,19.457882328941796,0.1,g,inf,0.0
119,44263.60022018402,153.47447060987477,0.1,r,inf,0.0
120,44264.10022018402,153.92793568593174,0.1,r,inf,0.0
121,44264.10022018402,21.130674924131267,0.1,g,inf,0.0
122,44264.10022018402,88.82306073334107,0.1,i,inf,0.0
