luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
572.7854164303138 42.13928816689078 1.4270810232172118 -0.005273260193598972 -2.039877002002138 -2.163826318439072 0.0 -119.87302142641681 -15.676574150202656
568.113963250032 15.732203350074386 1.442744170469349 -0.022909762285502566 -2.098053384602954 -2.748440035564816 0.0 -119.21300031940942 -15.686892376617466
567.0934504333774 57.57813033881607 1.4166278210040728 -0.0014696543064443013 -1.7156912146657208 -1.1921470355594945 0.0 -119.00842942559595 -15.693341355908677
573.7169213761094 47.351910888454185 1.434626977686596 0.003231188504947635 -1.6966979297348999 -2.609519364963983 0.0 -118.93433232297959 -15.673041273857196
561.9628832388237 34.167467431091694 1.4377291691145457 -0.01347192485281079 -1.5946010827336339 -1.648183519106656 0.0 -118.80065208773638 -15.704152099705386
565.7677161372962 32.02653536151833 1.4286522417354903 -0.045444059412767634 -1.9186252238780086 -1.9794136586940208 0.0 -118.6426951670858 -15.695113707561346
561.8211410760879 28.770938109062392 1.4384836639045309 -0.023914901111060427 -2.0734428054221357 -2.7330195255540213 0.0 -118.32258028297156 -15.704436524107825
564.4317044006173 32.42065922749979 1.4320671265149871 -0.013142963576520561 -2.152582781309307 -1.8363212389798387 0.0 -117.73279797075642 -15.698236716696561
571.0979410286182 48.07250247994765 1.427985921308712 -0.02040865071698672 -1.5778231154672668 -1.6200603531352482 0.0 -117.64880673532627 -15.680929756057353
567.5009805493519 19.902368801270534 1.4370130438739022 -0.0042006913385552735 -1.9779348135980475 -2.381217846893146 0.0 -117.64270637388324 -15.689291204953294
569.3596715256842 29.79636808503613 1.4343292977001634 -0.0053081951504356795 -1.7040057321695539 -2.6920650084851077 0.0 -117.25722497300616 -15.684676684032226
569.8007099382747 48.136611927889 1.4278269943496202 0.003593464647899225 -1.5506010546356728 -2.2003294526973107 0.0 -117.24608104350096 -15.684412556100922
565.2586883728392 33.27600368479741 1.4232225703227446 -0.0002398950831890012 -1.9728271881114612 -1.489229857482327 0.0 -117.2243124335971 -15.697278216456889
571.2869190278262 37.153648472080036 1.4313398196893772 -0.03745097692178012 -1.842778551838897 -1.1400257055809297 0.0 -117.07755008918642 -15.679949904581914
563.6236211566988 26.869009952385106 1.439306215307959 -0.016108626122491643 -2.1215046093460277 -2.476303661981596 0.0 -116.87180543861825 -15.69943788875718
567.4082066816543 55.959188165132595 1.4189266847756712 -0.006048685939686882 -1.6875506685703276 -2.270456247340379 0.0 -116.86640386408519 -15.692141280978856
559.7556716225259 44.21180657960758 1.4343237118321155 -0.0030832006513152876 -1.8033606017612702 -2.014019808997453 0.0 -116.82073162882831 -15.710625697845725
556.420335397156 33.87518722179415 1.4340653286968958 -0.005431026329278943 -1.8797574607309075 -1.1855137557596283 0.0 -116.81009858431439 -15.719802164575347
570.5618491057089 47.34910094609984 1.4257169360594233 -0.006770863956089279 -1.9085465128687398 -1.2384243705283309 0.0 -116.75100437184327 -15.682687857242101
564.6605738576314 32.41274993932594 1.4238515758790657 -0.02403924483942399 -1.9160031409381855 -1.4832498594565704 0.0 -116.7151073936188 -15.698799939620098
568.0352238912808 47.77870648043975 1.4256014442715026 -0.028024479768648858 -1.6411006026270443 -2.272759110457523 0.0 -116.61280586008003 -15.689460268559321
568.2798030826497 35.49914180450986 1.4321198925225813 0.006925324960664447 -1.7786677218890863 -2.2275871561418525 0.0 -116.52066252434017 -15.687873382068059
568.6956186114569 42.14924949823548 1.4370433835090004 -0.02225619685904734 -1.7095366292367449 -2.584334266325807 0.0 -116.50474778186032 -15.686084897439072
570.4280619813893 25.612129310468887 1.4335403176028672 -0.0011425882686679767 -2.0095705143933964 -2.7427070568008824 0.0 -116.43643199398498 -15.681932692547916
562.0614637755747 39.37727849479445 1.438672945008781 -0.00815863483665824 -1.8250782204858838 -1.6037179328462423 0.0 -116.41278364563847 -15.703758453515396
