luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
590.5631216298528 55.48360118936483 0.8090708863735073 0.01198141643532935 -1.2661887608293836 -2.176423292542968 0.0 -120.76747102600957 -15.943372174590948
575.9712346003085 70.5041384107783 0.7982192293573707 0.0042260567428709095 -1.023253747013235 -1.923035640672889 0.0 -119.9665643337645 -15.991701085738624
573.5594823314582 59.60150999156593 0.8151069969595968 0.0048145456435699785 -1.5027833473567527 -2.592246731943874 0.0 -118.70653016249474 -15.981888857855003
568.7441607039568 56.133108490167345 0.8006944087601247 -0.05362542590288388 -1.5737789721451414 -1.090831245952623 0.0 -118.33080906631915 -16.008492126969205
572.3743657449509 64.0047473908512 0.8125755595843219 0.00857523794917281 -1.2988531950956905 -2.1041989101977663 0.0 -118.30697172449987 -15.987424479309517
592.7459263693876 45.357642247702955 0.8040156617133479 -0.017211763326892004 -1.6856173080002428 -1.5864255409395507 0.0 -118.04637283127167 -15.942653461042294
566.7062939948141 57.5876810945739 0.8113677831765553 -0.01504836930098108 -1.485114644698974 -1.9239096156661675 0.0 -117.70090277826125 -16.003718030160066
578.0717996080651 56.21368051716434 0.8082398407863775 0.013094454967158775 -1.5899375809306053 -1.8899878545372952 0.0 -117.65755386550444 -15.976507641445872
582.926802799323 67.49117348058908 0.8045900253950145 -0.038690275757029546 -1.4367576833429445 -2.083073249736599 0.0 -117.50454814337806 -15.967334475556495
578.9559943088077 44.59749280633143 0.8064930956388774 0.009535769788147075 -1.6810724430905681 -1.5931446671863438 0.0 -117.34776628609697 -15.975861601176309
599.2340770056784 63.83173715226742 0.8018420052841079 -0.02565682630425381 -1.430889185979008 -2.017083182682525 0.0 -117.04895622222239 -15.92836174442571
586.8022188501144 66.49766585978116 0.797042605717433 0.0025795060822284555 -1.5167118684999847 -2.1539764438168625 0.0 -116.89403805528555 -15.964630700508234
562.5780401473303 67.30652565749354 0.8023045245170177 -0.0033556085305419536 -1.285877838792564 -2.3273832234022067 0.0 -116.88013641930345 -16.023552520035516
596.1546488530835 47.259950968843086 0.8167905612882912 -0.009014314262801859 -1.3687089618210018 -2.100976768291914 0.0 -116.75944078066476 -15.921862714944544
602.9479080237144 50.70663990760004 0.8149222493095648 -0.02083486233462617 -1.463094596259875 -2.474467054457412 0.0 -116.74900903323895 -15.906586679934962
575.4050281603537 39.81864115810036 0.8172417178704059 -0.03541980833430447 -1.4950380243651729 -1.1446835669075286 0.0 -116.69903736590834 -15.975001885679772
567.9244563161161 54.699437674983194 0.7981154739024302 -0.013331868132270497 -1.5989937887356647 -1.579094925153849 0.0 -116.64127896922733 -16.013195876451977
580.8140451791778 54.8817935022045 0.8022010671892967 -0.061848290244376436 -1.6044263982900822 -2.5521192036129494 0.0 -116.55303308202619 -15.975137753765894
589.2552236485261 51.04971222709727 0.8031654769666655 -0.0499172400399599 -1.6726204718771571 -1.6030674475617208 0.0 -116.45767886643506 -15.952383739172175
588.5251407711581 50.76972642371502 0.8117638288215434 -0.002008753156341303 -1.2597761125330738 -1.7751453274438553 0.0 -116.44918973444376 -15.946029083433777
583.8906192611868 45.44179110866732 0.8056540706377356 -0.0525721456359749 -1.4989658436873083 -2.56576168844016 0.0 -116.43181617057198 -15.963811164048762
582.2216370557962 48.07297658924075 0.8060812569844541 -0.06369073830850969 -1.443445584622175 -1.762473234375543 0.0 -116.33784959244721 -15.967734057924732
589.1323934347613 50.931303338835484 0.8194359169251515 -0.0002365752457691439 -1.5526688728240194 -1.510002006171078 0.0 -116.29114751285681 -15.937249244068836
571.6621978525383 59.037389575950066 0.8049034197915517 -0.0326496352355079 -1.2028485732537089 -1.3921546319001192 0.0 -116.28796728520507 -15.996639308305383
598.4301349243825 51.57523607204575 0.8110640757588624 -0.0464970602876964 -1.5838854030533676 -2.163431947840311 0.0 -116.26113006684237 -15.921539097393218
570.0811113123657 47.339906564540456 0.8158462167655747 0.007558679854851924 -1.558476407998998 -1.1816380796741468 0.0 -116.18889803840963 -15.990443201468068
583.6552638609439 51.775683505544585 0.8031456703626118 -0.03621743596370708 -1.3638794909809202 -2.7119162582548464 0.0 -116.06496811782027 -15.966836012478778
579.1312691224042 61.08522414692858 0.7951078882132995 -0.03118474087852041 -1.4663354839866691 -1.7044675908482925 0.0 -116.03091447502018 -15.986442559886212
596.6123354575802 51.866984877702656 0.8040623756233768 -0.03167449061772265 -1.601355686458864 -2.2316525254745776 0.0 -116.01108164489943 -15.932814646494993
592.3180550857636 55.415742084935815 0.8161771011132747 -0.03302118949449118 -1.3972890752034328 -1.947880066497687 0.0 -116.0088835535804 -15.932166733177976
589.1491626582738 65.18046070566794 0.801244486164379 -0.03767635831954541 -1.1875825349080424 -2.6753752763049725 0.0 -115.93692528269074 -15.954513041278487
581.8849893994869 58.35213088412344 0.7989285217699473 -0.040485656120880176 -1.3337319385302764 -2.4277013861953756 0.0 -115.83064954023779 -15.975521851794648
584.7948546557874 49.997870661587584 0.8075375421831232 -0.021077289680940137 -1.7711361464919235 -2.8870436403782693 0.0 -115.82298365315319 -15.959665201535545
597.1641851554244 62.56981458070334 0.8117019625337927 -0.005891885590890489 -1.258235364218911 -1.9223162110610934 0.0 -115.80471070964393 -15.924119170347353
577.6405721595526 71.05280091875673 0.8007064705371266 -0.02089173504969244 -1.0849377459731953 -2.5372901824560676 0.0 -115.7804559603406 -15.984890850691155
583.8362743109111 47.92860237249487 0.8209064697988799 -0.01666470260212849 -1.5078158149607206 -1.4508725068857262 0.0 -115.78004477584435 -15.949526731470776
583.9566285018757 35.69859360943546 0.819293033506828 -0.015150411074455583 -1.751742686618608 -2.0778877596486427 0.0 -115.74457483946357 -15.950720063541139
573.1307417369305 42.0471942128052 0.8105459447013974 -0.010266492661700877 -1.5039243250405063 -1.87147035996863 0.0 -115.74363689021999 -15.987342880719352
578.9754275446984 35.785206685941894 0.8194650123086272 0.002694161077306134 -1.6769451952506886 -1.1997012444031367 0.0 -115.7136921624064 -15.963534970978621
581.686268656802 60.437994765739994 0.8059857565374604 -0.03424201982855912 -1.5934124830304073 -2.8107566038503147 0.0 -115.70742375136905 -15.969218562200346
565.8129708000612 61.08577743043277 0.8006293625387123 -0.03142542468505782 -1.4107111115745075 -2.1987899406028752 0.0 -115.70162668641478 -16.016427170081272
565.7112968337111 53.937899296757095 0.8060581785267074 -0.03401848589559098 -1.4754616064283987 -1.9489073030403266 0.0 -115.68352564192463 -16.011463707042576
568.2203864913961 61.15000874607884 0.8034145636649886 -0.0021131999311736482 -1.2105443581574589 -2.9363967637365307 0.0 -115.67928997570738 -16.007263961800362
581.1443733487499 45.7049171767807 0.816859908528115 -0.038160699523638986 -1.6651216517513714 -1.8112607612826355 0.0 -115.6783395164971 -15.9603078000682
593.6240327816535 63.603602397791306 0.8018127160889567 0.001429645577792904 -1.5050869370088575 -2.121324481468829 0.0 -115.66736382840452 -15.942548863443056
580.8022610860493 49.857128202358574 0.8087130615588852 -0.010081991323615869 -1.7733048900201742 -1.3478719802340016 0.0 -115.65545783575388 -15.968912610483873
572.8295154366749 50.28479274248882 0.8049610094067449 -0.02321489572838109 -1.735382846304551 -1.4131547955531016 0.0 -115.60837820604242 -15.993482845379697
567.7266651354886 67.19869297368058 0.8002435841911729 0.00812274884665154 -1.3210087724776536 -1.1239542371321285 0.0 -115.56689300006197 -16.01165613701025
586.0780992889615 50.53286740225704 0.8158376911102715 -0.0017949400732053533 -1.6796404542233347 -2.6973885031489666 0.0 -115.49774237777527 -15.948475531760392
580.1247844664289 47.20843668505787 0.8103600949033022 -0.050689612794451167 -1.7034695172206868 -1.1745625245640878 0.0 -115.49107582488153 -15.96911155652065
574.5664212240134 68.28723145128538 0.8058191000942572 -0.029209341152549584 -1.2676855735168124 -1.4631558837404783 0.0 -115.40678751561192 -15.9880583608396
589.7726433439029 57.26542621170841 0.8063933946124123 -0.014852028610151446 -1.63906584506678 -1.2486759534555063 0.0 -115.35263215498773 -15.947953555119977
593.3838708822645 42.36509634185994 0.8174165416603673 0.0032135616121791166 -1.5986637366620136 -1.90318659586204 0.0 -115.29085167691383 -15.928292346321742
597.7401084853304 54.25937058428791 0.8091459801923159 -0.012674718902253801 -1.3367717419686276 -2.6662837278806824 0.0 -115.28280379963877 -15.925099807831689
590.3827238884048 66.25725880756045 0.8032692996264786 -0.023624175247555668 -1.152144514851536 -2.49221193676867 0.0 -115.23684425842423 -15.949398477021072
580.5459254072911 52.9132792937915 0.8031099675884895 0.0050924281124999915 -1.390692756468553 -2.0784535299229194 0.0 -115.2143450597728 -15.974959495053355
592.4549600446957 57.691082886258435 0.8069582669789643 -0.05397134916558888 -1.3159952568204822 -1.3926479302245287 0.0 -115.19157057138332 -15.940567040754456
570.6195572617327 60.77933041045847 0.7998561928644641 -0.013181571300216355 -1.2513612116866524 -2.0735812301277607 0.0 -115.16995060605151 -16.00429539784254
579.6288047410203 61.61109319293379 0.7993602261953355 -0.04897061389472457 -1.4957948438131354 -2.4791344695583484 0.0 -115.16900751774409 -15.980987767226864
586.0622018050071 61.72104524051976 0.799861292346084 -0.05135881824433364 -1.3241264349294475 -1.3631408438834893 0.0 -115.164502252369 -15.963791804733528
590.7861008841533 54.072526300248825 0.8077008201461221 -0.026230689590152956 -1.6563943375313168 -1.008477067284038 0.0 -115.1585729815051 -15.94411089134247
589.6766989231769 39.588282416773595 0.8176234237135888 0.0018859742024615045 -1.5883761686009499 -1.888031611886679 0.0 -115.15692994507788 -15.937551187243958
578.6312374483053 61.436285676306035 0.8038287156869586 0.005640086050001436 -1.611360393761044 -2.7907346949648346 0.0 -115.08957675455773 -15.979273816753494
