    0.391676792141753310E+03    0.536755051546516100E+02    0.384116067206738077E+00   -0.292121416068937823E-01   -0.257233208910962574E+01   -0.210024964061122343E+01   -0.120631897004743166E+03
    0.364796845605788860E+03    0.570973809547009594E+02    0.403455623923359596E+00   -0.525077327358562940E-01   -0.265833069232686636E+01   -0.297584030841578207E+01   -0.120545684285993019E+03
    0.345300247706944276E+03    0.570029137266511725E+02    0.401341258649396238E+00   -0.453350479464618150E-01   -0.268075512711868447E+01   -0.135509189645087380E+01   -0.118930781334895045E+03
    0.365357693386984693E+03    0.360440395682725168E+02    0.410017071847813774E+00   -0.834196739804726750E-01   -0.268550879832694456E+01   -0.125547416551320867E+01   -0.118503778559747246E+03
    0.345083662542683669E+03    0.488867963378335517E+02    0.392391846997611426E+00   -0.911607261159042004E-02   -0.258315545018433879E+01   -0.218678155153136711E+01   -0.118408137444450631E+03
    0.373382818384851419E+03    0.485872851744369001E+02    0.406455708561400619E+00   -0.923409237673955552E-01   -0.261400599899661490E+01   -0.253471371690866132E+01   -0.117888872554712862E+03
    0.369208900288921598E+03    0.512101359503136848E+02    0.390081336851101634E+00   -0.116854935685918537E+00   -0.260253587431343281E+01   -0.156416602775827895E+01   -0.117775654376191738E+03
    0.391956565703893546E+03    0.457898633168241247E+02    0.408146974902932835E+00   -0.572335800720744636E-01   -0.263012962787854843E+01   -0.239544546314083684E+01   -0.117649255682480799E+03
    0.384315658508642969E+03    0.381311889137471525E+02    0.397005628898998042E+00   -0.817074678229254836E-01   -0.282305554155727956E+01   -0.280439564444857492E+01   -0.117550156240987846E+03
    0.336445097761346801E+03    0.400330422068763028E+02    0.408927819864612130E+00    0.139811693517488678E-02   -0.276395055357139396E+01   -0.236845551642374375E+01   -0.117492928384917448E+03
    0.406653171602940631E+03    0.469926053767576306E+02    0.397813476598091353E+00    0.478498933464699405E-02   -0.266728372148874815E+01   -0.286375978254578101E+01   -0.117486064731055990E+03
    0.323128989956625446E+03    0.459777496589151156E+02    0.399472848037336958E+00   -0.472372142296917374E-02   -0.272941376738020391E+01   -0.106754571387028219E+01   -0.117377396072187452E+03
    0.385122501933713011E+03    0.637372944777968939E+02    0.386191794631181751E+00   -0.489725420925206656E-01   -0.238334908699461945E+01   -0.143025277951641949E+01   -0.117314182679734486E+03
    0.413620784059027415E+03    0.462903963281474944E+02    0.401871819046526801E+00   -0.337530714197376014E-02   -0.263565131852767331E+01   -0.287001106879813106E+01   -0.117301333673700441E+03
    0.422155871467912732E+03    0.422187343718172841E+02    0.402151119643461674E+00   -0.669457276317015904E-01   -0.264969975226260290E+01   -0.238949023284695850E+01   -0.117299607448913420E+03
    0.380052829737373656E+03    0.322050886897762894E+02    0.408099528406074663E+00   -0.218001288841980223E-01   -0.276516201832160302E+01   -0.119503631646623187E+01   -0.117204666678591053E+03
    0.403426174457887441E+03    0.445002269543147264E+02    0.396706414133544238E+00   -0.233855971056220469E-01   -0.254544580618982330E+01   -0.118067068380541085E+01   -0.117054047726234160E+03
    0.393333133385028248E+03    0.357521855837665328E+02    0.399371901543508934E+00   -0.832171703421105136E-01   -0.274368245130866084E+01   -0.190429825934960517E+01   -0.117042181134195104E+03
    0.346642210828032319E+03    0.439152562525311154E+02    0.395960055444075809E+00   -0.669129334974141177E-01   -0.275731281571824560E+01   -0.230096755296977751E+01   -0.117040950166420586E+03
    0.404802555790059557E+03    0.415708964542369444E+02    0.396634992584147084E+00   -0.662778281425890903E-01   -0.272617829792360000E+01   -0.113859336749043072E+01   -0.117037431765945001E+03
    0.347291504313897633E+03    0.393896404636590773E+02    0.411426834713609357E+00   -0.588299022417770878E-01   -0.285270036082575151E+01   -0.250126836790995810E+01   -0.117003038720117502E+03
    0.390933720066926071E+03    0.325148557937557428E+02    0.405234684608235751E+00   -0.606393872746049389E-01   -0.276135018925792197E+01   -0.164833634917147753E+01   -0.116942818794512732E+03
    0.381230680843519792E+03    0.557006544498869047E+02    0.390599912990476861E+00   -0.105357931965726515E+00   -0.258272934384989750E+01   -0.265657855558985379E+01   -0.116934897767785316E+03
    0.382172779020453220E+03    0.480737447417416774E+02    0.390250105730290064E+00   -0.458168072556799366E-01   -0.271200917943134812E+01   -0.122047934854213036E+01   -0.116915578845631245E+03
    0.354995676277683856E+03    0.386678017370968945E+02    0.409705626078330942E+00    0.198290219975136850E-01   -0.278722088156910575E+01   -0.161234661214835584E+01   -0.116854488594626588E+03
    0.379582653343477546E+03    0.440273089384462324E+02    0.407195218355214383E+00   -0.973881863177861185E-01   -0.269987998276035412E+01   -0.167089431074501205E+01   -0.116829421616393844E+03
    0.378852616669858435E+03    0.445372460138114477E+02    0.393635169954447250E+00   -0.392825339221594128E-01   -0.279082244509971478E+01   -0.139246607344082340E+01   -0.116817108603467631E+03
    0.393061172496533402E+03    0.521191030167304987E+02    0.391688886322330121E+00   -0.603236982623567286E-02   -0.269329276297421583E+01   -0.210486959551568464E+01   -0.116813801637648425E+03
    0.396395486203777864E+03    0.469857379642844109E+02    0.401868756421566831E+00   -0.111264302903494094E+00   -0.261591344698442185E+01   -0.293616429198930717E+01   -0.116780937166828679E+03
    0.413332063185535674E+03    0.469060005649261242E+02    0.398042876916930022E+00   -0.465724867707197898E-01   -0.265237906251655531E+01   -0.244004379308414476E+01   -0.116764642438728401E+03
    0.334412569290263320E+03    0.497071920901965569E+02    0.397041766888345471E+00   -0.271807238780255034E-01   -0.279025692080182353E+01   -0.120525705035957653E+01   -0.116758827277818455E+03
    0.323589966637330576E+03    0.629455786100253718E+02    0.397528442465778675E+00    0.596855137977181371E-02   -0.251824594217989262E+01   -0.215546777284971203E+01   -0.116725206422374811E+03
    0.370246251038839489E+03    0.353057547755305450E+02    0.404354752771758752E+00   -0.106267216923780605E+00   -0.276294886587464417E+01   -0.223417673015563656E+01   -0.116683675331259252E+03
    0.388068905972387142E+03    0.554639539649706421E+02    0.395229436456630889E+00   -0.455035666449319365E-01   -0.237331839464145666E+01   -0.187584437424445105E+01   -0.116674661689853821E+03
    0.368417453424106725E+03    0.662383679201100506E+02    0.390497782245800173E+00   -0.130165869377605325E-01   -0.228471910175809034E+01   -0.241621506269726805E+01   -0.116599400800809221E+03
    0.380425939608953456E+03    0.383953995091079889E+02    0.397648493960295446E+00   -0.575649194119072227E-01   -0.281040827687585448E+01   -0.272127256220141289E+01   -0.116462407680843029E+03
    0.379281957847364652E+03    0.498763807755660977E+02    0.400307437228633600E+00   -0.705096873147859071E-01   -0.244970291466830092E+01   -0.132933088710402170E+01   -0.116438986521498293E+03
    0.317197556513124994E+03    0.572110977586728140E+02    0.401621405578418966E+00    0.103201251549545070E-01   -0.262325894468290244E+01   -0.142682236612605640E+01   -0.116389051354297521E+03
    0.361565079909060046E+03    0.380541907489067768E+02    0.400656659480528032E+00   -0.173465800323757691E-01   -0.273648231165767086E+01   -0.219469577604637678E+01   -0.116375803326653326E+03
    0.385379742005797254E+03    0.549748172698839568E+02    0.389578677726079958E+00   -0.921401751445225514E-01   -0.259575253911451398E+01   -0.295017481506916646E+01   -0.116339595846615481E+03
    0.353887192934032328E+03    0.548971362280867510E+02    0.392916507404772630E+00   -0.534003880172333467E-01   -0.272528185127522882E+01   -0.149556850215302406E+01   -0.116336297088969033E+03
    0.376277635451677440E+03    0.643633068399096260E+02    0.389121657386992004E+00   -0.327141112381741372E-01   -0.248288768343284705E+01   -0.227719903325948980E+01   -0.116332362543847097E+03
    0.314623500386185412E+03    0.593575720497177741E+02    0.398792689067097528E+00   -0.657901482951639416E-02   -0.254628043262034698E+01   -0.149070532775395304E+01   -0.116325922340265208E+03
    0.354227428577080445E+03    0.358872596448887293E+02    0.405836178331918707E+00   -0.822763692353922771E-01   -0.289966980437929944E+01   -0.279758646726089877E+01   -0.116308768298936428E+03
    0.409094170504671695E+03    0.516100850868535517E+02    0.397706838589340805E+00   -0.130260212326729352E-01   -0.252429990327430742E+01   -0.242786608666111370E+01   -0.116295588641837156E+03
    0.328996655495517984E+03    0.494916301292007645E+02    0.402934845762173477E+00   -0.551576494442156395E-01   -0.271217624055304318E+01   -0.180113473694290316E+01   -0.116294099356199126E+03
    0.379291452556517982E+03    0.443886466708748628E+02    0.408201435253538025E+00   -0.334602974965694244E-01   -0.256050639802434787E+01   -0.198908145211890020E+01   -0.116251006989021448E+03
    0.407018158258331539E+03    0.403759739102706021E+02    0.404115887438074251E+00   -0.800020176449440790E-01   -0.273290090701666388E+01   -0.119793481511858513E+01   -0.116231700124397207E+03
    0.389601304215502012E+03    0.512196655936187710E+02    0.388573629418150768E+00   -0.746149853972639665E-01   -0.257651832265373093E+01   -0.249570869122147876E+01   -0.116224974978458874E+03
    0.330981900955371941E+03    0.585792633889882666E+02    0.393442106409396475E+00    0.176398051109067922E-01   -0.253377799997241704E+01   -0.111559263621754101E+01   -0.116152102352638622E+03
    0.377845037085756815E+03    0.358058270655964463E+02    0.406656472629548682E+00   -0.112313311369129032E+00   -0.284771129644702370E+01   -0.193751048851084295E+01   -0.116111944718866681E+03
    0.369007323920411068E+03    0.355832893880580201E+02    0.412437869954962788E+00   -0.551524740756272891E-01   -0.289539240974648893E+01   -0.209617599959860357E+01   -0.116080156011292530E+03
    0.370284011092076128E+03    0.465043548117154018E+02    0.393072592867526105E+00   -0.547783494227267465E-01   -0.257541584307042815E+01   -0.126592402247294400E+01   -0.116053197193310027E+03
    0.365378342715722511E+03    0.482219913097081729E+02    0.408645157000915138E+00   -0.370870172953363664E-01   -0.257682577982410965E+01   -0.179802800555445019E+01   -0.116052446238170546E+03
    0.387675481236574285E+03    0.632745488330034860E+02    0.391517956038567982E+00   -0.246150343917019843E-01   -0.243727786526554846E+01   -0.208070237737231700E+01   -0.116048333292274037E+03
    0.332084049964781684E+03    0.553562688582399360E+02    0.397502852623451974E+00   -0.418472166875885065E-01   -0.250554660203947321E+01   -0.111735376722664670E+01   -0.116037614551747680E+03
    0.401418283610812807E+03    0.429312289574922374E+02    0.404182455113104355E+00    0.897204115302585592E-03   -0.271597568152245872E+01   -0.219605090923326074E+01   -0.116001431227822593E+03
    0.363389731980648264E+03    0.464467109759306851E+02    0.397333932954960445E+00   -0.894872334613618925E-01   -0.253829529534239962E+01   -0.142198641696227934E+01   -0.115994135433554817E+03
    0.412880336311397514E+03    0.464585812551109996E+02    0.400828643147696451E+00   -0.394443872380465521E-01   -0.257721069037664918E+01   -0.136121662729912773E+01   -0.115972140037006056E+03
    0.386121892132350752E+03    0.449801159645413691E+02    0.405306169754462431E+00   -0.968884492194481695E-01   -0.267854729336099107E+01   -0.295185441223235134E+01   -0.115917800687114124E+03
    0.378853343251922524E+03    0.579044575895209235E+02    0.393943891545867619E+00   -0.764952108003951192E-01   -0.256543387180596705E+01   -0.211700969997156374E+01   -0.115906073740261846E+03
    0.361283725918863126E+03    0.547492404163911459E+02    0.399500802500837915E+00   -0.451552715153229478E-01   -0.241647042907236997E+01   -0.227982518451181626E+01   -0.115852218106431238E+03
    0.386942423301735857E+03    0.611730882790849861E+02    0.392410783188733514E+00   -0.297895475190823600E-01   -0.234124027556817316E+01   -0.219726650092794706E+01   -0.115798035173487989E+03
    0.376516818288658385E+03    0.518032744537644163E+02    0.390101914307953435E+00   -0.307067794428887986E-01   -0.248239291525836414E+01   -0.100440935945972898E+01   -0.115722430676335065E+03
    0.313383343351162353E+03    0.543334329530706199E+02    0.402408445169881168E+00    0.314387205199739839E-02   -0.265286873862584383E+01   -0.213274774868885819E+01   -0.115721411673974515E+03
    0.363333797047678331E+03    0.398100095024822949E+02    0.409531475097431041E+00   -0.887420129003571034E-01   -0.281853227911066861E+01   -0.228431170775967063E+01   -0.115710722379741284E+03
    0.364657871830843362E+03    0.339730945890267435E+02    0.410235032495579632E+00   -0.357177913975359473E-02   -0.292677647185493095E+01   -0.211246065616682444E+01   -0.115709673210914360E+03
    0.373673712850556456E+03    0.460453592284814661E+02    0.403598101568863499E+00   -0.276420531352614685E-01   -0.285513109518108132E+01   -0.175041454230595317E+01   -0.115680655268899613E+03
    0.375347527972581759E+03    0.379171338410130829E+02    0.410719502212723353E+00    0.658525350666216980E-02   -0.270688271937105540E+01   -0.145790672804768273E+01   -0.115629145606059723E+03
    0.337318857497759723E+03    0.587282862288577121E+02    0.388358930665199775E+00   -0.103723628486864783E-01   -0.255987822028112522E+01   -0.143377292317822791E+01   -0.115586943094450405E+03
    0.397886489850264127E+03    0.531206231404142954E+02    0.396537634456346322E+00    0.104118938860864318E-01   -0.256624018877410887E+01   -0.118796001830461329E+01   -0.115543634275208802E+03
    0.361654123079735427E+03    0.649802274500369776E+02    0.392777711648931549E+00   -0.145909461664825990E-01   -0.250321511980760025E+01   -0.165792640566120109E+01   -0.115536970445644101E+03
