,jd,mag,mag_unc,filter,limmag,programid
0,44244.10021896118,73.08876526610513,0.1,g,inf,0.0
1,44244.10021896118,83.46113342739788,0.1,i,inf,0.0
2,44244.10021896118,180.1150071523942,0.1,r,inf,0.0
3,44244.60021896118,28.32281306615802,0.1,g,inf,0.0
4,44244.60021896118,25.577949731724722,0.1,i,inf,0.0
5,44244.60021896118,35.78675966135846,0.1,r,inf,0.0
6,44245.10021896118,27.65851883824251,0.1,g,inf,0.0
7,44245.10021896118,26.300759591580107,0.1,i,inf,0.0
8,44245.10021896118,36.446026621082254,0.1,r,inf,0.0
9,44245.60021896118,20.429158617718567,0.1,g,inf,0.0
10,44245.60021896118,23.387942697119687,0.1,i,inf,0.0
11,44245.60021896118,46.2427042892198,0.1,r,inf,0.0
12,44246.10021896118,16.033839671113356,0.1,g,inf,0.0
13,44246.10021896118,12.91299743106579,0.1,i,inf,0.0
14,44246.10021896118,36.50045076516208,0.1,r,inf,0.0
15,44246.60021896118,12.555040354275192,0.1,i,inf,0.0
16,44246.60021896118,28.85685762187119,0.1,r,inf,0.0
17,44246.60021896118,16.964395978472556,0.1,g,inf,0.0
18,44247.10021896118,25.034225616969476,0.1,r,inf,0.0
19,44247.10021896118,18.68610375232055,0.1,g,inf,0.0
20,44247.10021896118,14.57999894629669,0.1,i,inf,0.0
21,44247.60021896118,26.807543398516327,0.1,r,inf,0.0
22,44247.60021896118,20.816040619094405,0.1,g,inf,0.0
23,44247.60021896118,17.814691891655663,0.1,i,inf,0.0
24,44248.10021896118,25.834659093417436,0.1,r,inf,0.0
25,44248.10021896118,21.888661362074867,0.1,g,inf,0.0
26,44248.10021896118,21.695395310678123,0.1,i,inf,0.0
27,44248.60021896118,26.88889094681737,0.1,r,inf,0.0
28,44248.60021896118,22.12275401868107,0.1,g,inf,0.0
29,44248.60021896118,24.96589739797877,0.1,i,inf,0.0
30,44249.10021896118,27.849078417246645,0.1,r,inf,0.0
31,44249.10021896118,27.563107463320037,0.1,i,inf,0.0
32,44249.10021896118,22.11290773756244,0.1,g,inf,0.0
33,44249.60021896118,30.922761625792358,0.1,i,inf,0.0
34,44249.60021896118,29.49837456894351,0.1,r,inf,0.0
35,44249.60021896118,22.07685782195195,0.1,g,inf,0.0
36,44250.10021896118,33.92488148768466,0.1,i,inf,0.0
37,44250.10021896118,35.363821742938114,0.1,r,inf,0.0
38,44250.10021896118,22.654417621597982,0.1,g,inf,0.0
39,44250.60021896118,36.800878267861066,0.1,i,inf,0.0
40,44250.60021896118,40.414002903651706,0.1,r,inf,0.0
41,44250.60021896118,22.694645058901973,0.1,g,inf,0.0
42,44251.10021896118,40.25695252535922,0.1,i,inf,0.0
43,44251.10021896118,46.29597507102584,0.1,r,inf,0.0
44,44251.10021896118,23.246322332526983,0.1,g,inf,0.0
45,44251.60021896118,52.56590862178572,0.1,r,inf,0.0
46,44251.60021896118,22.91710186920948,0.1,g,inf,0.0
47,44251.60021896118,43.95471183964002,0.1,i,inf,0.0
48,44252.10021896118,23.296687943123686,0.1,g,inf,0.0
49,44252.10021896118,46.997045109450184,0.1,i,inf,0.0
50,44252.10021896118,56.66126551540887,0.1,r,inf,0.0
51,44252.60021896118,23.403137475335758,0.1,g,inf,0.0
52,44252.60021896118,50.46728866349796,0.1,i,inf,0.0
53,44252.60021896118,62.85509258597559,0.1,r,inf,0.0
54,44253.10021896118,23.765327260929855,0.1,g,inf,0.0
55,44253.10021896118,53.08726484585036,0.1,i,inf,0.0
56,44253.10021896118,67.76164624925852,0.1,r,inf,0.0
57,44253.60021896118,23.935700763930758,0.1,g,inf,0.0
58,44253.60021896118,55.91620749031389,0.1,i,inf,0.0
59,44253.60021896118,73.43277476492817,0.1,r,inf,0.0
60,44254.10021896118,58.64180441282574,0.1,i,inf,0.0
61,44254.10021896118,75.0238875626033,0.1,r,inf,0.0
62,44254.10021896118,23.151231891482393,0.1,g,inf,0.0
63,44254.60021896118,78.6776590102761,0.1,r,inf,0.0
64,44254.60021896118,23.32390692308126,0.1,g,inf,0.0
65,44254.60021896118,61.11669509675501,0.1,i,inf,0.0
66,44255.10021896118,82.65821536567069,0.1,r,inf,0.0
67,44255.10021896118,24.434463558791318,0.1,g,inf,0.0
68,44255.10021896118,63.4490706106971,0.1,i,inf,0.0
69,44255.60021896118,85.47060857235469,0.1,r,inf,0.0
70,44255.60021896118,25.787691527074976,0.1,g,inf,0.0
71,44255.60021896118,64.28181376540917,0.1,i,inf,0.0
72,44256.10021896118,89.95955944397876,0.1,r,inf,0.0
73,44256.10021896118,25.224692716132708,0.1,g,inf,0.0
74,44256.10021896118,66.62430414833453,0.1,i,inf,0.0
75,44256.60021896118,25.25369180927813,0.1,g,inf,0.0
76,44256.60021896118,68.31197669752692,0.1,i,inf,0.0
77,44256.60021896118,92.99141855076414,0.1,r,inf,0.0
78,44257.10021896118,69.32769424277355,0.1,i,inf,0.0
79,44257.10021896118,93.88702198598688,0.1,r,inf,0.0
80,44257.10021896118,25.142472732901794,0.1,g,inf,0.0
81,44257.60021896118,70.7315699041979,0.1,i,inf,0.0
82,44257.60021896118,94.52485615439171,0.1,r,inf,0.0
83,44257.60021896118,25.304472757781852,0.1,g,inf,0.0
84,44258.10021896118,70.68061116037072,0.1,i,inf,0.0
85,44258.10021896118,95.61674443796218,0.1,r,inf,0.0
86,44258.10021896118,24.709921863347514,0.1,g,inf,0.0
87,44258.60021896118,71.27064170896446,0.1,i,inf,0.0
88,44258.60021896118,98.25129507466467,0.1,r,inf,0.0
89,44258.60021896118,26.746933725191116,0.1,g,inf,0.0
90,44259.10021896118,72.2263301334689,0.1,i,inf,0.0
91,44259.10021896118,26.18684628586718,0.1,g,inf,0.0
92,44259.10021896118,100.83386168957828,0.1,r,inf,0.0
93,44259.60021896118,72.30602879158657,0.1,i,inf,0.0
94,44259.60021896118,101.56186429992164,0.1,r,inf,0.0
