    0.958216955888265375E+03    0.604329756005005834E+02    0.148513893321226442E+01   -0.374839471812360436E-01   -0.114584430823009242E+01   -0.159703622218740438E+01   -0.119188310618863383E+03
    0.963047130749263260E+03    0.476217273375019658E+02    0.149460760061598963E+01   -0.410581667350746748E-01   -0.133864913966298094E+01   -0.270203570471040733E+01   -0.119029757306860375E+03
    0.958309623079338621E+03    0.412448099002858015E+02    0.149980357315290580E+01   -0.833994010863703394E-02   -0.158579076947008790E+01   -0.122737068044163289E+01   -0.118691607845780140E+03
    0.961298205189342298E+03    0.509240883766542112E+02    0.150053185399871225E+01   -0.339855114100482414E-01   -0.130926820607207217E+01   -0.218892788418064033E+01   -0.118155583363730827E+03
    0.962188055193191758E+03    0.525124482681821192E+02    0.149652826939572203E+01   -0.349741742075457829E-01   -0.120017540914738730E+01   -0.185406588390602156E+01   -0.117137309623219068E+03
    0.970624156822530267E+03    0.653495942357657782E+02    0.147986889800815247E+01   -0.212645933485566818E-01   -0.116946239559493592E+01   -0.284810534245354763E+01   -0.117078856950103912E+03
    0.966213456198835274E+03    0.613988196754711950E+02    0.148043751232365950E+01   -0.248216332878739010E-01   -0.122885010433220554E+01   -0.184907469793678625E+01   -0.116948789883202863E+03
    0.963685088840981393E+03    0.594890178323295302E+02    0.148286292287740151E+01    0.209486843978634596E-02   -0.121673214210242020E+01   -0.279927109270876562E+01   -0.116946484321789256E+03
    0.972548969125641975E+03    0.545368243274032523E+02    0.150057979392501428E+01   -0.528442740196144456E-03   -0.134966551396162515E+01   -0.197404892557461120E+01   -0.116914132496255689E+03
    0.953723144469555564E+03    0.587196742761748141E+02    0.148873373430417133E+01   -0.952328786073719513E-02   -0.108820691376416567E+01   -0.177625815733755577E+01   -0.116689109190381018E+03
    0.956562879675512931E+03    0.738273674729624645E+02    0.148394369243826785E+01   -0.253777854616874521E-01   -0.109325462811569230E+01   -0.296367153069149536E+01   -0.116620435629977464E+03
    0.962382371854643338E+03    0.582743762638627132E+02    0.149729522469143750E+01   -0.334647972863848508E-01   -0.118615032335213311E+01   -0.243290520616752648E+01   -0.116609042851148061E+03
    0.963199878081001998E+03    0.665086015749282069E+02    0.148034907909464342E+01   -0.236874287810053819E-01   -0.137546813123114076E+01   -0.290974998493752901E+01   -0.116578624081472896E+03
    0.960032116166243895E+03    0.671929624459050672E+02    0.148664018221068917E+01   -0.327252124542880551E-01   -0.103201818846760385E+01   -0.106255194232509931E+01   -0.116564433371300069E+03
    0.978930980722959703E+03    0.617363813790305613E+02    0.149530638927402260E+01   -0.147237198806098313E-01   -0.122672913890900848E+01   -0.183297110605477465E+01   -0.116541593727662786E+03
    0.962060631245482909E+03    0.533620308823176117E+02    0.149242602913326405E+01    0.167933601487924022E-03   -0.155950998951520758E+01   -0.101699844898184577E+01   -0.116490425664775870E+03
    0.956542784673333927E+03    0.721061865818938230E+02    0.149154556849642561E+01   -0.201213797029575758E-02   -0.121983620703479390E+01   -0.127003316853305326E+01   -0.116475136726741511E+03
    0.968355088329095565E+03    0.529086540873407287E+02    0.149397172933495437E+01   -0.149983474413191153E-01   -0.153024187578418847E+01   -0.199992467293570231E+01   -0.116455101053091752E+03
    0.958824767227804841E+03    0.441125252223793822E+02    0.149514641991530728E+01   -0.743062226735702325E-02   -0.151182509745019344E+01   -0.149763073074170094E+01   -0.116394929797608199E+03
    0.953135681124275038E+03    0.633810080864958252E+02    0.149690373391656317E+01    0.349864404057287359E-02   -0.110736418888025723E+01   -0.142027406280262691E+01   -0.116293878512810693E+03
    0.958941915503011955E+03    0.664406501449213351E+02    0.149868286101027826E+01   -0.708929035573735433E-02   -0.110638683374489499E+01   -0.102026648436100098E+01   -0.116290541238116134E+03
    0.978761426097783101E+03    0.682998028229419276E+02    0.148882573955720443E+01   -0.480706498529603898E-02   -0.111498155698614099E+01   -0.248105592635725802E+01   -0.116242643815351784E+03
    0.953273150889349154E+03    0.718526497566286650E+02    0.147782946315078756E+01   -0.386444996189139189E-02   -0.114790856868941704E+01   -0.238579688243933097E+01   -0.116193667304530720E+03
    0.965654121919092177E+03    0.655085189616391972E+02    0.147945662172484260E+01    0.226038530221828182E-02   -0.122009236906919605E+01   -0.180557747799890889E+01   -0.116167634089441293E+03
    0.972252316099938980E+03    0.695050119977399419E+02    0.148436202849011067E+01    0.400870982771417417E-02   -0.111831850110872044E+01   -0.213023009421397092E+01   -0.116016786953557698E+03
    0.957850335356488699E+03    0.562489362478088566E+02    0.148873250095173004E+01   -0.133378395216925405E-01   -0.111900842985592019E+01   -0.164918844213814042E+01   -0.116015453248315367E+03
    0.951043676668566491E+03    0.572882391919327532E+02    0.149274741375570219E+01   -0.119869846996998319E-01   -0.121043693432279387E+01   -0.163193220855355037E+01   -0.115991105121303690E+03
    0.966851784123518314E+03    0.737787991745337024E+02    0.147902695638701220E+01   -0.279100897257760217E-01   -0.119525990623624190E+01   -0.258924660418770847E+01   -0.115950788105680402E+03
    0.971024957536076954E+03    0.580950721454140435E+02    0.149091916309346506E+01   -0.170373358812112574E-01   -0.108153909405418247E+01   -0.146179425351348202E+01   -0.115936353464126796E+03
    0.973731069844985996E+03    0.549217378457581802E+02    0.149338632286794804E+01   -0.348406283954734164E-01   -0.130794863595608835E+01   -0.218543986811190871E+01   -0.115893327466142409E+03
    0.963468032961306562E+03    0.530214334200332402E+02    0.148661152859131707E+01   -0.268042869566236241E-01   -0.141685279732560909E+01   -0.234188064170610621E+01   -0.115885753116407088E+03
    0.964208107734613463E+03    0.735998611687331277E+02    0.148587631532260800E+01   -0.253474577608627794E-01   -0.122159166727772583E+01   -0.299600596388850082E+01   -0.115866173320533278E+03
    0.960189173064141755E+03    0.500501890623806460E+02    0.148925559176646849E+01   -0.239900153132084348E-01   -0.134435415596493235E+01   -0.121759651849658068E+01   -0.115839010935024135E+03
    0.976495474703168156E+03    0.662591677203488558E+02    0.149261663719179949E+01   -0.232042486470906972E-02   -0.106370815406360775E+01   -0.251945520644142285E+01   -0.115789896813418181E+03
    0.956314648685580437E+03    0.689003934869478201E+02    0.147778728905527368E+01   -0.858391004641356758E-02   -0.116389005774803134E+01   -0.225948466025268058E+01   -0.115756366038657205E+03
    0.972002652218317394E+03    0.692683550756391782E+02    0.148901249981258776E+01   -0.266209611219245801E-01   -0.123171577581855485E+01   -0.105547887731289070E+01   -0.115713991011608954E+03
    0.967979533404478275E+03    0.586627779549107231E+02    0.150099847956380827E+01   -0.146589150592038031E-01   -0.112850685560995179E+01   -0.132869118906180272E+01   -0.115698270131650816E+03
    0.958611108472672754E+03    0.491160500043331112E+02    0.149938639150545483E+01   -0.179532692745523192E-01   -0.124176330742299301E+01   -0.222520076470469075E+01   -0.115693788111171287E+03
    0.958354557100041802E+03    0.587026597492804996E+02    0.149471962178725803E+01   -0.289267211312262962E-01   -0.115829591269920318E+01   -0.182676263502549552E+01   -0.115677249860878874E+03
    0.966272507100656412E+03    0.580366458000186114E+02    0.150063512487186279E+01   -0.108598894491853670E-01   -0.133787986801649561E+01   -0.238158623737769659E+01   -0.115660027155957522E+03
    0.964123364994002259E+03    0.646152783178526136E+02    0.148528771557975992E+01   -0.377750270947199152E-01   -0.127071271853930390E+01   -0.253836455933589189E+01   -0.115653802117665350E+03
    0.962923468893635231E+03    0.589789776818188045E+02    0.150008536962938543E+01   -0.221808422420999296E-01   -0.117176224030988552E+01   -0.294799172150488697E+01   -0.115630135890352932E+03
