luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
868.1110539210434 48.71362181561793 1.5550258959240526 -0.019015845683701293 -2.17175483283385 -1.8190683459333372 0.0 -118.97199813746943 -15.067904642665525
870.8356839603059 43.9978236845575 1.549608485797833 -0.02173606371447545 -2.401344250704649 -1.736407075507027 0.0 -118.70109232444193 -15.063767907014103
874.6251968404345 45.63362488159766 1.5606236343844722 -0.019621901166196665 -2.350828614670263 -2.158781974733073 0.0 -118.5028141950391 -15.057731541619622
873.6790352169924 26.531240348273577 1.5693286367056476 -0.008254505125671052 -2.3259767652341337 -1.6651469007601625 0.0 -118.18429320425905 -15.059141723731317
859.5697200026522 32.60722521133841 1.561029701065035 -0.006220043911305817 -2.7704398868728983 -1.9043831414269248 0.0 -117.8757391003964 -15.081225143384676
859.5718534508396 32.297781688136155 1.5701216111295093 -0.02227058201707499 -2.6709786158628392 -1.6391977949964933 0.0 -117.07910676779022 -15.081174308381385
873.7030886694484 28.777083076779554 1.5626301483334624 -0.02576921771542784 -2.6019208486758805 -1.3422092745128325 0.0 -116.91629758266023 -15.059136825955155
855.2954634522498 37.62151293761171 1.558602043728596 -0.022510027434749613 -2.47518037671564 -1.9362613704133176 0.0 -116.77675913807789 -15.088022420800133
872.7006796584083 44.553756277526865 1.562477249700797 -0.011394624551842814 -2.4413062929672984 -2.044740876684357 0.0 -116.65894401867726 -15.060688039073412
857.6957154460782 26.933120010363183 1.562747335902332 0.0010689273636947938 -2.6824824627758566 -1.6543280499814468 0.0 -116.38690036702462 -15.084172847346135
867.3379996799802 37.09136408949924 1.569667710620417 -0.001176679996868213 -2.636194245133279 -1.4583180142464578 0.0 -116.35714757926837 -15.068986262437639
865.3009322332002 48.901398364144264 1.5485620449961155 -0.0023903078222757834 -2.3549500398268504 -2.738249518494496 0.0 -116.28518472781832 -15.072415834566058
858.6964296205836 34.558916237020426 1.5591428008320998 -0.007745221234482624 -2.7017859881343305 -1.632833124091251 0.0 -116.2714681991532 -15.082625074024545
860.868436139601 25.511884167877042 1.5671537326434934 -0.03367681307226178 -2.530794915219359 -2.545448076092281 0.0 -116.2602655910897 -15.079135711438866
866.2925301208072 49.068087696755256 1.5551133660262666 -0.010143059134853027 -2.1984153281338417 -1.9190538307624023 0.0 -116.25411185594393 -15.070740956709514
854.1904824456404 36.14914485408947 1.5648766752757695 -0.0005344689082482645 -2.6861875084486897 -2.6466667585769277 0.0 -116.25216556851817 -15.089723210510533
859.5226052894734 31.90009970986995 1.558245893346363 -0.008861202432826065 -2.6592298984301417 -2.5616291333375862 0.0 -116.24278948592737 -15.081330597452917
870.995321915398 34.75136401041375 1.5616492168865104 -0.03556229197000382 -2.5333387666211014 -2.928438619222125 0.0 -116.20261815882958 -15.063337564312379
861.5804915346122 24.297176446606386 1.5679611145634313 -0.01702504273147043 -2.404165905693757 -2.571463159381966 0.0 -116.18653538795238 -15.078011719024246
862.97838372967 29.033177414057985 1.5688585921655847 -0.003925485040179311 -2.2699112843591323 -1.762395906088761 0.0 -116.0097672648209 -15.07581175093828
858.3050513807912 23.19757316623594 1.5682564497125095 -0.02539837797676059 -2.5907500983828387 -2.6073451245939494 0.0 -115.99169797812249 -15.08317931775767
863.8158325714674 40.07891505634669 1.5553686803339146 -0.014932015685564792 -2.2710435086783822 -2.978710245223192 0.0 -115.89212881351467 -15.074614437544849
866.7604146112322 23.521684050476228 1.5673747870682582 -0.028300869945411034 -2.685328704436375 -2.640050580560046 0.0 -115.87575584121532 -15.069892984946128
869.0945705645138 43.0043464558362 1.564591666413699 -0.01998980903770642 -2.3954740386494926 -2.4759393925911684 0.0 -115.85803008138762 -15.066268116991486
850.442319146637 32.12073396471248 1.5649665280661011 -0.0066203167830618526 -2.5527253643611387 -2.7540609954851676 0.0 -115.85375765538986 -15.095707148527103
873.0697864791201 42.970193467573225 1.5604955811663523 -0.019090157788821838 -2.43402925142474 -1.987945675371245 0.0 -115.8082797484658 -15.06013549452015
870.0282154347165 34.13509591180686 1.5691094438482383 -0.020089992777186483 -2.2912426609778445 -1.7957362178780159 0.0 -115.77501265873403 -15.064798630710294
872.3301097838037 29.25460076166675 1.5640873839121083 -0.02312735905458929 -2.6316902272252096 -2.9680920032572864 0.0 -115.75529350694251 -15.061249510527158
867.7813210097594 40.19922267059 1.562493599810244 0.004334730508425366 -2.233624143950296 -1.247883104864835 0.0 -115.74219415660917 -15.068328692095115
860.4602406900899 34.023277817126306 1.559874240979193 -0.00928655874528772 -2.3028634204548535 -2.197533391126683 0.0 -115.72738260858303 -15.079832090371276
866.8115196681744 48.00510176509598 1.550516229769059 -0.005679927243511962 -2.2766372740223852 -2.4188679193336657 0.0 -115.69715960276062 -15.070012992216778
859.3607143539041 25.536108491556913 1.5638310017506818 -0.0015884847744178643 -2.6830877736508643 -1.847569415261948 0.0 -115.69685762060702 -15.081531749022266
858.5887510078354 33.8677783312731 1.5702761149007893 -0.02260816573997282 -2.4493698077996067 -1.9711896066433505 0.0 -115.66883725655529 -15.082727549282879
866.9255260270766 44.95754447252369 1.5630139533499243 -0.01889810102377254 -2.371772482964853 -2.602829134165978 0.0 -115.65919617100994 -15.069659629728847
873.7198195063709 39.06594473127643 1.562742691195181 -0.018749156430522884 -2.2949137486659614 -2.790734957081736 0.0 -115.52673460112622 -15.059110063683724
875.3012859034542 31.795159053330142 1.5687312465441872 -0.017007455803036198 -2.5157935690582454 -2.608801000948276 0.0 -115.48248453167712 -15.05663934308387
863.1221681996907 26.840365620940794 1.5622203446846095 -0.020383384429142115 -2.681962902264377 -1.052484426682919 0.0 -115.4618707745221 -15.075620842925725
868.716249509934 41.398094754658615 1.5614230403444243 -0.02636020957198304 -2.4779672300995936 -1.6859338968092794 0.0 -115.45366439744632 -15.06688160987585
859.203769633195 38.96892731046026 1.555142963024532 -0.009834489520205825 -2.5912069418569237 -2.73746828570608 0.0 -115.4052201075265 -15.081877913633052
