,jd,mag,mag_unc,filter,limmag,programid
81,44257.60021877864,82.64568638869981,0.1,i,inf,0.0
82,44257.60021877864,113.61443547971133,0.1,r,inf,0.0
83,44257.60021877864,23.73220414635623,0.1,g,inf,0.0
84,44258.10021877864,82.69962061943248,0.1,i,inf,0.0
85,44258.10021877864,114.35117079941868,0.1,r,inf,0.0
86,44258.10021877864,22.335095148227342,0.1,g,inf,0.0
87,44258.60021877864,83.42750320926318,0.1,i,inf,0.0
88,44258.60021877864,118.0823072439278,0.1,r,inf,0.0
89,44258.60021877864,27.149491347349596,0.1,g,inf,0.0
90,44259.10021877864,84.59335907777825,0.1,i,inf,0.0
91,44259.10021877864,26.21875707244168,0.1,g,inf,0.0
92,44259.10021877864,122.23587668228626,0.1,r,inf,0.0
93,44259.60021877864,84.76166809372644,0.1,i,inf,0.0
94,44259.60021877864,122.41492443883887,0.1,r,inf,0.0
95,44259.60021877864,23.167127827733886,0.1,g,inf,0.0
96,44260.10021877864,24.965523870574643,0.1,g,inf,0.0
97,44260.10021877864,84.49688854683384,0.1,i,inf,0.0
98,44260.10021877864,123.71668752503962,0.1,r,inf,0.0
99,44260.60021877864,22.240115828772204,0.1,g,inf,0.0
100,44260.60021877864,121.8999751557605,0.1,r,inf,0.0
101,44260.60021877864,84.75124234171281,0.1,i,inf,0.0
102,44261.10021877864,83.99087139516337,0.1,i,inf,0.0
103,44261.10021877864,24.23908509351816,0.1,g,inf,0.0
104,44261.10021877864,121.12590112810393,0.1,r,inf,0.0
105,44261.60021877864,121.09737793715615,0.1,r,inf,0.0
106,44261.60021877864,83.60853854661426,0.1,i,inf,0.0
107,44261.60021877864,27.032966050739226,0.1,g,inf,0.0
108,44262.10021877864,121.19159235038539,0.1,r,inf,0.0
109,44262.10021877864,83.97528387411016,0.1,i,inf,0.0
110,44262.10021877864,23.75846427100625,0.1,g,inf,0.0
111,44262.60021877864,83.34835480751015,0.1,i,inf,0.0
112,44262.60021877864,22.734254767934043,0.1,g,inf,0.0
113,44262.60021877864,119.88707311343914,0.1,r,inf,0.0
114,44263.10021877864,82.36630912878044,0.1,i,inf,0.0
115,44263.10021877864,23.896379569231772,0.1,g,inf,0.0
116,44263.10021877864,121.17957314584132,0.1,r,inf,0.0
117,44263.60021877864,82.29715918460452,0.1,i,inf,0.0
118,44263.60021877864,19.294185294452213,0.1,g,inf,0.0
119,44263.60021877864,117.90164886049156,0.1,r,inf,0.0
120,44264.10021877864,122.7926990109049,0.1,r,inf,0.0
121,44264.10021877864,19.44912331536778,0.1,g,inf,0.0
122,44264.10021877864,82.66428460245304,0.1,i,inf,0.0
