

    0.139425975813326197E-98    0.685211859356663695E+03    0.151300208361492219E+04    0.560120537509176728E+02    0.103322912844553927E+01   -0.351350279815126454E+00   -0.178967458657496858E+01   -0.200380741367699988E+01
    0.142241867451773986E-98    0.685167962947729620E+03    0.118715621317668888E+04    0.689767259100576098E+02    0.103496452610172462E+01    0.262413143281436945E-02   -0.158357311547968505E+01   -0.206749735313054472E+01
    0.165684577144649716E-98    0.684858942812602663E+03    0.138099398897873380E+04    0.196139334179974298E+02    0.105757384153089573E+01   -0.265407643616840883E+00   -0.232329905765422451E+01   -0.202935955368326226E+01
    0.282591588771225975E-98    0.683787202836682354E+03    0.108217143195709082E+04    0.344554606101711443E+02    0.102581444562873836E+01   -0.357492938243876512E+00   -0.151759895887657703E+01   -0.121162261438581420E+01
    0.290405712042336601E-98    0.683728744094197737E+03    0.115076587062981412E+04    0.293886472893881745E+02    0.102356242869845193E+01   -0.278789465794963665E+00   -0.133787056827969519E+01   -0.277130069579485294E+01
    0.323185094449647292E-98    0.683510945334996450E+03    0.138357371837816959E+04    0.380744568400613019E+02    0.105388982525982922E+01   -0.223203164600253690E+00   -0.213443944084790527E+01   -0.191528494911975100E+01
    0.499023287228442181E-98    0.682638183973936634E+03    0.135550013863845470E+04    0.692731117527289939E+02    0.104751521748252308E+01   -0.200378103204936764E+00   -0.155724729644076798E+01   -0.108500293273330373E+01
    0.503362653607426144E-98    0.682616961465557779E+03    0.117217252698912966E+04    0.358542081653594096E+02    0.979339383568902710E+00   -0.424449065359892019E+00   -0.208944536437382800E+01   -0.224644037850628564E+01
    0.566242719826593517E-98    0.682377631359054362E+03    0.116185968625798228E+04    0.309461488902287130E+02    0.103778464080228305E+01   -0.191512885591857085E+00   -0.129618730154875572E+01   -0.176651222563345045E+01
    0.627365343092962601E-98    0.682168712638252600E+03    0.984341219335785468E+03    0.287514513366466815E+02    0.973526328317407263E+00   -0.361570421046113699E+00   -0.239988168390875467E+01   -0.244504265374502028E+01
    0.839531101067360119E-98    0.681582177452919950E+03    0.977542199899922593E+03    0.613780990436094456E+02    0.959847140069166715E+00   -0.453712160169361667E-01   -0.151723022018374576E+01   -0.157945544741798405E+01
    0.865187696051074908E-98    0.681518065302751893E+03    0.121892809129166767E+04    0.624349540213785517E+02    0.977963734509503801E+00   -0.766966314246060321E-01   -0.260275017294798916E+01   -0.197724772823625505E+01
    0.952136752217975461E-98    0.681322634655320940E+03    0.858248804147996225E+03    0.399220300815917923E+02    0.105655350786600932E+01   -0.871437893068156555E-01   -0.205763714036999534E+01   -0.138476353966045074E+01
    0.989908441883030399E-98    0.681240920837035901E+03    0.719157119934186198E+03    0.180466880714759270E+02    0.982205573777621188E+00   -0.124473238964323274E+00   -0.237252654008581709E+01   -0.208206600436748079E+01
