,jd,mag,mag_unc,filter,limmag,programid
0,44244.1002197654,75.22322004153416,0.1,g,inf,0.0
1,44244.1002197654,89.23057535345218,0.1,i,inf,0.0
2,44244.1002197654,183.65619772000437,0.1,r,inf,0.0
3,44244.6002197654,29.21795508816252,0.1,g,inf,0.0
4,44244.6002197654,25.114718116158585,0.1,i,inf,0.0
5,44244.6002197654,36.933303038199284,0.1,r,inf,0.0
6,44245.1002197654,28.779510814486034,0.1,g,inf,0.0
7,44245.1002197654,25.46281099750581,0.1,i,inf,0.0
8,44245.1002197654,38.85759240591725,0.1,r,inf,0.0
9,44245.6002197654,22.31078208647038,0.1,g,inf,0.0
10,44245.6002197654,21.78924828585985,0.1,i,inf,0.0
11,44245.6002197654,49.080206247697205,0.1,r,inf,0.0
12,44246.1002197654,18.20916143430016,0.1,g,inf,0.0
13,44246.1002197654,10.471497646859198,0.1,i,inf,0.0
14,44246.1002197654,39.41722879928553,0.1,r,inf,0.0
15,44246.6002197654,10.312150589485508,0.1,i,inf,0.0
16,44246.6002197654,32.057390042712015,0.1,r,inf,0.0
17,44246.6002197654,19.07768111189477,0.1,g,inf,0.0
18,44247.1002197654,28.354199993500803,0.1,r,inf,0.0
19,44247.1002197654,20.592491497262607,0.1,g,inf,0.0
20,44247.1002197654,12.61836233369738,0.1,i,inf,0.0
21,44247.6002197654,29.86497868065213,0.1,r,inf,0.0
22,44247.6002197654,22.350522609390158,0.1,g,inf,0.0
23,44247.6002197654,16.226947114278886,0.1,i,inf,0.0
24,44248.1002197654,28.536767169410414,0.1,r,inf,0.0
25,44248.1002197654,23.2046403721106,0.1,g,inf,0.0
26,44248.1002197654,20.440332295599664,0.1,i,inf,0.0
27,44248.6002197654,29.343826052964715,0.1,r,inf,0.0
28,44248.6002197654,23.194730571802648,0.1,g,inf,0.0
29,44248.6002197654,24.01303907167859,0.1,i,inf,0.0
30,44249.1002197654,30.246771171473764,0.1,r,inf,0.0
31,44249.1002197654,26.873233488414122,0.1,i,inf,0.0
32,44249.1002197654,23.029006623232817,0.1,g,inf,0.0
33,44249.6002197654,30.5238330868246,0.1,i,inf,0.0
34,44249.6002197654,31.845474601752674,0.1,r,inf,0.0
35,44249.6002197654,22.957206835761415,0.1,g,inf,0.0
36,44250.1002197654,33.69638865556027,0.1,i,inf,0.0
37,44250.1002197654,37.913374094750345,0.1,r,inf,0.0
38,44250.1002197654,23.469797062529796,0.1,g,inf,0.0
39,44250.6002197654,36.80330662469929,0.1,i,inf,0.0
40,44250.6002197654,43.212476806532734,0.1,r,inf,0.0
41,44250.6002197654,23.520549453723035,0.1,g,inf,0.0
42,44251.1002197654,40.54703899582918,0.1,i,inf,0.0
43,44251.1002197654,49.267981421771616,0.1,r,inf,0.0
44,44251.1002197654,24.0529486391634,0.1,g,inf,0.0
45,44251.6002197654,55.86277141043371,0.1,r,inf,0.0
46,44251.6002197654,23.776290670339705,0.1,g,inf,0.0
47,44251.6002197654,44.51583265888136,0.1,i,inf,0.0
48,44252.1002197654,24.313353062794615,0.1,g,inf,0.0
49,44252.1002197654,47.736171951167115,0.1,i,inf,0.0
50,44252.1002197654,60.09849505958331,0.1,r,inf,0.0
51,44252.6002197654,24.37907538069285,0.1,g,inf,0.0
52,44252.6002197654,51.5038725073894,0.1,i,inf,0.0
53,44252.6002197654,66.65327593022046,0.1,r,inf,0.0
54,44253.1002197654,24.929293126679386,0.1,g,inf,0.0
55,44253.1002197654,54.374161891873186,0.1,i,inf,0.0
56,44253.1002197654,71.56032778458618,0.1,r,inf,0.0
57,44253.6002197654,25.044558226083236,0.1,g,inf,0.0
58,44253.6002197654,57.44361990650084,0.1,i,inf,0.0
59,44253.6002197654,77.64378925011594,0.1,r,inf,0.0
60,44254.1002197654,60.38299840247417,0.1,i,inf,0.0
61,44254.1002197654,79.38621954204532,0.1,r,inf,0.0
62,44254.1002197654,24.22739437000187,0.1,g,inf,0.0
63,44254.6002197654,83.4863583331727,0.1,r,inf,0.0
64,44254.6002197654,24.696460167546125,0.1,g,inf,0.0
