,jd,mag,mag_unc,filter,limmag,programid
0,44244.10022015342,73.87456548903221,0.1,g,inf,0.0
1,44244.10022015342,89.92909457616688,0.1,i,inf,0.0
2,44244.10022015342,188.29958637307536,0.1,r,inf,0.0
3,44244.60022015342,27.98837708528621,0.1,g,inf,0.0
4,44244.60022015342,18.950021949148166,0.1,i,inf,0.0
5,44244.60022015342,31.210774420568388,0.1,r,inf,0.0
6,44245.10022015342,25.515699117605113,0.1,g,inf,0.0
7,44245.10022015342,22.750506290679972,0.1,i,inf,0.0
8,44245.10022015342,41.952142003361416,0.1,r,inf,0.0
9,44245.60022015342,17.12817831161832,0.1,g,inf,0.0
10,44245.60022015342,10.965752924372413,0.1,i,inf,0.0
11,44245.60022015342,47.38442322529259,0.1,r,inf,0.0
12,44246.10022015342,15.975130510978545,0.1,g,inf,0.0
13,44246.10022015342,3.8500081403806172,0.1,i,inf,0.0
14,44246.10022015342,33.632605648637515,0.1,r,inf,0.0
15,44246.60022015342,6.0001518833487495,0.1,i,inf,0.0
16,44246.60022015342,27.063106144943767,0.1,r,inf,0.0
17,44246.60022015342,17.436742073710892,0.1,g,inf,0.0
18,44247.10022015342,28.775472951745833,0.1,r,inf,0.0
19,44247.10022015342,19.759007739228,0.1,g,inf,0.0
20,44247.10022015342,10.332680397225424,0.1,i,inf,0.0
21,44247.60022015342,27.588925889829085,0.1,r,inf,0.0
22,44247.60022015342,20.53481865117008,0.1,g,inf,0.0
23,44247.60022015342,15.388801192422816,0.1,i,inf,0.0
24,44248.10022015342,27.844143514385966,0.1,r,inf,0.0
25,44248.10022015342,20.378430164662948,0.1,g,inf,0.0
26,44248.10022015342,20.07769441672233,0.1,i,inf,0.0
27,44248.60022015342,29.3971134278411,0.1,r,inf,0.0
28,44248.60022015342,20.25128352784569,0.1,g,inf,0.0
29,44248.60022015342,23.613564768220932,0.1,i,inf,0.0
30,44249.10022015342,31.688979158896796,0.1,r,inf,0.0
31,44249.10022015342,28.346243349263283,0.1,i,inf,0.0
32,44249.10022015342,20.660129946431205,0.1,g,inf,0.0
33,44249.60022015342,31.439266251045233,0.1,i,inf,0.0
34,44249.60022015342,38.789582842734255,0.1,r,inf,0.0
35,44249.60022015342,20.476744176657515,0.1,g,inf,0.0
36,44250.10022015342,35.978606323430526,0.1,i,inf,0.0
37,44250.10022015342,45.84249647353173,0.1,r,inf,0.0
38,44250.10022015342,21.9942641575849,0.1,g,inf,0.0
39,44250.60022015342,40.80173619939697,0.1,i,inf,0.0
40,44250.60022015342,51.24721726238121,0.1,r,inf,0.0
41,44250.60022015342,20.81671884325061,0.1,g,inf,0.0
42,44251.10022015342,45.28897860379381,0.1,i,inf,0.0
43,44251.10022015342,59.72558106149236,0.1,r,inf,0.0
44,44251.10022015342,21.044347002918517,0.1,g,inf,0.0
45,44251.60022015342,67.40696659702212,0.1,r,inf,0.0
46,44251.60022015342,21.592136495940938,0.1,g,inf,0.0
47,44251.60022015342,49.50014127196067,0.1,i,inf,0.0
48,44252.10022015342,22.227278066473726,0.1,g,inf,0.0
49,44252.10022015342,52.83011203294912,0.1,i,inf,0.0
50,44252.10022015342,73.4254797339996,0.1,r,inf,0.0
51,44252.60022015342,22.360774896119988,0.1,g,inf,0.0
52,44252.60022015342,57.09815010067353,0.1,i,inf,0.0
53,44252.60022015342,79.96900681225652,0.1,r,inf,0.0
54,44253.10022015342,22.33230094229249,0.1,g,inf,0.0
55,44253.10022015342,60.65421382722318,0.1,i,inf,0.0
56,44253.10022015342,81.97432000414594,0.1,r,inf,0.0
57,44253.60022015342,23.07250747462143,0.1,g,inf,0.0
58,44253.60022015342,63.325445280657334,0.1,i,inf,0.0
59,44253.60022015342,88.34528946875177,0.1,r,inf,0.0
60,44254.10022015342,65.97173875248205,0.1,i,inf,0.0
61,44254.10022015342,91.16910210388062,0.1,r,inf,0.0
62,44254.10022015342,24.447931933126885,0.1,g,inf,0.0
63,44254.60022015342,96.45814158005841,0.1,r,inf,0.0
