,jd,mag,mag_unc,filter,limmag,programid
0,44244.10021895801,69.54710010210835,0.1,g,inf,0.0
1,44244.10021895801,82.21850994229283,0.1,i,inf,0.0
2,44244.10021895801,166.9819817988684,0.1,r,inf,0.0
3,44244.60021895801,28.345463865514006,0.1,g,inf,0.0
4,44244.60021895801,23.98453290112663,0.1,i,inf,0.0
5,44244.60021895801,34.336961326314515,0.1,r,inf,0.0
6,44245.10021895801,27.510532040700586,0.1,g,inf,0.0
7,44245.10021895801,24.90862040840403,0.1,i,inf,0.0
8,44245.10021895801,37.53543648872168,0.1,r,inf,0.0
9,44245.60021895801,21.39030487650243,0.1,g,inf,0.0
10,44245.60021895801,20.234916976769444,0.1,i,inf,0.0
11,44245.60021895801,46.81962671018352,0.1,r,inf,0.0
12,44246.10021895801,18.31127616808183,0.1,g,inf,0.0
13,44246.10021895801,10.63371999237275,0.1,i,inf,0.0
14,44246.10021895801,36.34026370222667,0.1,r,inf,0.0
15,44246.60021895801,11.061571264299918,0.1,i,inf,0.0
16,44246.60021895801,29.91318963002326,0.1,r,inf,0.0
17,44246.60021895801,19.213063537069992,0.1,g,inf,0.0
18,44247.10021895801,27.887585804891636,0.1,r,inf,0.0
19,44247.10021895801,20.73513648173366,0.1,g,inf,0.0
20,44247.10021895801,13.572100815672304,0.1,i,inf,0.0
21,44247.60021895801,29.12209927231727,0.1,r,inf,0.0
22,44247.60021895801,22.115272926686696,0.1,g,inf,0.0
23,44247.60021895801,17.195505694686055,0.1,i,inf,0.0
24,44248.10021895801,27.709053812685585,0.1,r,inf,0.0
25,44248.10021895801,23.422625353685227,0.1,g,inf,0.0
26,44248.10021895801,20.884378188793825,0.1,i,inf,0.0
27,44248.60021895801,28.341540000157096,0.1,r,inf,0.0
28,44248.60021895801,22.71124151533341,0.1,g,inf,0.0
29,44248.60021895801,24.136652334455746,0.1,i,inf,0.0
30,44249.10021895801,29.78992039488383,0.1,r,inf,0.0
31,44249.10021895801,27.00366779532864,0.1,i,inf,0.0
32,44249.10021895801,22.7384160914988,0.1,g,inf,0.0
33,44249.60021895801,30.332504806782268,0.1,i,inf,0.0
34,44249.60021895801,31.90981694780644,0.1,r,inf,0.0
35,44249.60021895801,23.282160557017786,0.1,g,inf,0.0
36,44250.10021895801,33.034786791682535,0.1,i,inf,0.0
37,44250.10021895801,37.46022221218238,0.1,r,inf,0.0
38,44250.10021895801,23.24374668423917,0.1,g,inf,0.0
39,44250.60021895801,36.081627554670625,0.1,i,inf,0.0
40,44250.60021895801,42.94396939587825,0.1,r,inf,0.0
41,44250.60021895801,24.02323522439931,0.1,g,inf,0.0
42,44251.10021895801,39.83526834060264,0.1,i,inf,0.0
43,44251.10021895801,46.80656861476069,0.1,r,inf,0.0
44,44251.10021895801,23.525421190503504,0.1,g,inf,0.0
45,44251.60021895801,53.91983890261832,0.1,r,inf,0.0
46,44251.60021895801,23.68225426384414,0.1,g,inf,0.0
47,44251.60021895801,43.59154631925039,0.1,i,inf,0.0
48,44252.10021895801,24.31157248819166,0.1,g,inf,0.0
49,44252.10021895801,46.17084184155436,0.1,i,inf,0.0
50,44252.10021895801,59.41018024968846,0.1,r,inf,0.0
51,44252.60021895801,24.74002208857161,0.1,g,inf,0.0
52,44252.60021895801,49.523037432735066,0.1,i,inf,0.0
53,44252.60021895801,63.568338300796334,0.1,r,inf,0.0
54,44253.10021895801,25.99427491319885,0.1,g,inf,0.0
55,44253.10021895801,52.561259020622806,0.1,i,inf,0.0
56,44253.10021895801,67.97257571753926,0.1,r,inf,0.0
57,44253.60021895801,24.303178718412713,0.1,g,inf,0.0
58,44253.60021895801,55.038295490303675,0.1,i,inf,0.0
59,44253.60021895801,72.50547474447303,0.1,r,inf,0.0
60,44254.10021895801,57.8309675618902,0.1,i,inf,0.0
61,44254.10021895801,74.25132658029807,0.1,r,inf,0.0
62,44254.10021895801,24.8959936513458,0.1,g,inf,0.0
