

    0.113076593653011100E-98    0.685958981170895072E+03    0.994739403124484284E+03    0.464557427401117877E+02    0.101422241543214886E+01   -0.343704950118669306E+00   -0.136777960244830732E+01   -0.108975116669807282E+01
    0.169311790592228869E-98    0.685147721879153437E+03    0.111243809148187279E+04    0.525229330824765483E+02    0.984554187771215727E+00   -0.246810085367118237E+00   -0.158968291712653431E+01   -0.258759952416271677E+01
    0.209844124112395570E-98    0.684714569511023456E+03    0.837567210313291412E+03    0.158273289397858239E+02    0.104729290339524783E+01   -0.154123686596406406E+00   -0.208844652873698022E+01   -0.192564341289510765E+01
    0.283570212753789067E-98    0.684108473725886370E+03    0.690425583111802666E+03    0.683549985350255724E+02    0.958622360994410339E+00   -0.748513116936748713E-01   -0.288045035593664256E+01   -0.292808770445169753E+01
    0.308578546748896881E-98    0.683935534149914588E+03    0.676920692780119111E+03    0.192734630812236247E+02    0.964931116358083152E+00   -0.385659725719593283E+00   -0.209294719930911777E+01   -0.282700487396784039E+01
    0.319413581005858232E-98    0.683862607228471802E+03    0.110408353594285495E+04    0.304492910061986990E+02    0.100424810453742652E+01   -0.321504311837278678E+00   -0.172961336111861264E+01   -0.209038574547001765E+01
    0.473726911643504290E-98    0.683070412449179912E+03    0.948199594069345608E+03    0.331778337664488348E+02    0.958813558048857595E+00   -0.311956488588799319E+00   -0.227154872555573251E+01   -0.105309249158824669E+01
    0.693055882699901758E-98    0.682305546969452962E+03    0.607457626874473931E+03    0.518866522252623312E+02    0.102126997498692473E+01   -0.940393386009898968E-01   -0.199529638046150648E+01   -0.210633068528972345E+01
    0.831529598583019350E-98    0.681937328199740477E+03    0.851305374812464265E+03    0.324171056914632842E+02    0.100300370448061327E+01   -0.130028703770288967E+00   -0.298035525601183293E+01   -0.277357438967732373E+01
    0.128637221978184062E-97    0.681060793133218340E+03    0.838961529757917901E+03    0.227108133908995526E+02    0.984691054327840321E+00   -0.430119743499789431E+00   -0.157803503677481460E+01   -0.243595973352973338E+01
