,jd,mag,mag_unc,filter,limmag,programid
37,44250.10021977507,32.38192838920074,0.1,r,inf,0.0
38,44250.10021977507,27.882512509863545,0.1,g,inf,0.0
39,44250.60021977507,30.22137920271549,0.1,i,inf,0.0
40,44250.60021977507,34.66569359041058,0.1,r,inf,0.0
41,44250.60021977507,28.24710785436631,0.1,g,inf,0.0
42,44251.10021977507,31.91216555565534,0.1,i,inf,0.0
43,44251.10021977507,36.719231761825824,0.1,r,inf,0.0
44,44251.10021977507,28.568433515482457,0.1,g,inf,0.0
45,44251.60021977507,39.423789503769285,0.1,r,inf,0.0
46,44251.60021977507,28.776258244341605,0.1,g,inf,0.0
47,44251.60021977507,33.686869264477956,0.1,i,inf,0.0
48,44252.10021977507,29.32894512696848,0.1,g,inf,0.0
49,44252.10021977507,34.86330209016466,0.1,i,inf,0.0
50,44252.10021977507,41.53921070362339,0.1,r,inf,0.0
51,44252.60021977507,29.652114525826974,0.1,g,inf,0.0
52,44252.60021977507,36.54656650432737,0.1,i,inf,0.0
53,44252.60021977507,43.646620150495494,0.1,r,inf,0.0
54,44253.10021977507,30.500947037049364,0.1,g,inf,0.0
55,44253.10021977507,37.98804334725307,0.1,i,inf,0.0
56,44253.10021977507,45.30855288464349,0.1,r,inf,0.0
57,44253.60021977507,30.30793504250079,0.1,g,inf,0.0
58,44253.60021977507,39.095858103721994,0.1,i,inf,0.0
59,44253.60021977507,47.73969784606304,0.1,r,inf,0.0
60,44254.10021977507,40.48637536943114,0.1,i,inf,0.0
61,44254.10021977507,48.68510579508622,0.1,r,inf,0.0
62,44254.10021977507,30.684385495596743,0.1,g,inf,0.0
63,44254.60021977507,50.87510468003121,0.1,r,inf,0.0
64,44254.60021977507,31.202584872106893,0.1,g,inf,0.0
65,44254.60021977507,41.57679789988281,0.1,i,inf,0.0
66,44255.10021977507,51.98324978758,0.1,r,inf,0.0
67,44255.10021977507,31.73932236976178,0.1,g,inf,0.0
68,44255.10021977507,42.67508281034899,0.1,i,inf,0.0
69,44255.60021977507,53.89476275303666,0.1,r,inf,0.0
70,44255.60021977507,32.39195694983361,0.1,g,inf,0.0
71,44255.60021977507,43.3359269755701,0.1,i,inf,0.0
72,44256.10021977507,55.54482263309232,0.1,r,inf,0.0
73,44256.10021977507,32.75232190408715,0.1,g,inf,0.0
74,44256.10021977507,44.300718172744105,0.1,i,inf,0.0
75,44256.60021977507,32.816272472036935,0.1,g,inf,0.0
76,44256.60021977507,45.079553358967566,0.1,i,inf,0.0
77,44256.60021977507,56.25046120253715,0.1,r,inf,0.0
78,44257.10021977507,45.90086638585331,0.1,i,inf,0.0
79,44257.10021977507,57.036860378552376,0.1,r,inf,0.0
80,44257.10021977507,33.57216688691414,0.1,g,inf,0.0
81,44257.60021977507,46.30506827684931,0.1,i,inf,0.0
82,44257.60021977507,56.77813545326464,0.1,r,inf,0.0
83,44257.60021977507,33.21299269090644,0.1,g,inf,0.0
84,44258.10021977507,46.449855727351746,0.1,i,inf,0.0
85,44258.10021977507,58.48713416273818,0.1,r,inf,0.0
86,44258.10021977507,33.661559336920014,0.1,g,inf,0.0
87,44258.60021977507,46.77815879945561,0.1,i,inf,0.0
88,44258.60021977507,59.50567151117267,0.1,r,inf,0.0
89,44258.60021977507,34.268647773017264,0.1,g,inf,0.0
90,44259.10021977507,47.231700702361444,0.1,i,inf,0.0
91,44259.10021977507,34.21686486311462,0.1,g,inf,0.0
92,44259.10021977507,60.214422302472954,0.1,r,inf,0.0
93,44259.60021977507,47.3018501300002,0.1,i,inf,0.0
94,44259.60021977507,61.09818595396752,0.1,r,inf,0.0
95,44259.60021977507,34.32623630148246,0.1,g,inf,0.0
96,44260.10021977507,34.74318031071982,0.1,g,inf,0.0
97,44260.10021977507,47.36002114539593,0.1,i,inf,0.0
98,44260.10021977507,61.18498362648393,0.1,r,inf,0.0
99,44260.60021977507,34.7619702984868,0.1,g,inf,0.0
100,44260.60021977507,60.72518937008388,0.1,r,inf,0.0
101,44260.60021977507,47.53529297397118,0.1,i,inf,0.0
102,44261.10021977507,47.432345438084674,0.1,i,inf,0.0
103,44261.10021977507,35.262053009289886,0.1,g,inf,0.0
104,44261.10021977507,60.96074797547034,0.1,r,inf,0.0
105,44261.60021977507,60.283276839802774,0.1,r,inf,0.0
106,44261.60021977507,47.31320707119905,0.1,i,inf,0.0
107,44261.60021977507,35.671230422065065,0.1,g,inf,0.0
108,44262.10021977507,60.680764049250136,0.1,r,inf,0.0
109,44262.10021977507,47.61580283403987,0.1,i,inf,0.0
110,44262.10021977507,34.470327103577105,0.1,g,inf,0.0
111,44262.60021977507,47.16210256795712,0.1,i,inf,0.0
112,44262.60021977507,35.96412685530731,0.1,g,inf,0.0
113,44262.60021977507,61.46626887499856,0.1,r,inf,0.0
114,44263.10021977507,47.47194376059234,0.1,i,inf,0.0
115,44263.10021977507,34.25579803134204,0.1,g,inf,0.0
116,44263.10021977507,60.48835694308525,0.1,r,inf,0.0
117,44263.60021977507,47.772875218144726,0.1,i,inf,0.0
118,44263.60021977507,34.21627938624481,0.1,g,inf,0.0
119,44263.60021977507,61.64338111418704,0.1,r,inf,0.0
120,44264.10021977507,64.23383842816064,0.1,r,inf,0.0
121,44264.10021977507,34.960568916990056,0.1,g,inf,0.0
122,44264.10021977507,47.569357099606925,0.1,i,inf,0.0
