,jd,mag,mag_unc,filter,limmag,programid
66,44255.100219363965,113.75907896438144,0.1,r,inf,0.0
67,44255.100219363965,23.27785054783743,0.1,g,inf,0.0
68,44255.100219363965,82.03549547524784,0.1,i,inf,0.0
69,44255.600219363965,116.43585342098716,0.1,r,inf,0.0
70,44255.600219363965,23.817707234542404,0.1,g,inf,0.0
71,44255.600219363965,84.05321395526957,0.1,i,inf,0.0
72,44256.100219363965,121.78192689071489,0.1,r,inf,0.0
73,44256.100219363965,22.095039987244764,0.1,g,inf,0.0
74,44256.100219363965,87.93679624995379,0.1,i,inf,0.0
75,44256.600219363965,22.449977340836284,0.1,g,inf,0.0
76,44256.600219363965,90.40386554662368,0.1,i,inf,0.0
77,44256.600219363965,126.48784878244169,0.1,r,inf,0.0
78,44257.100219363965,91.72411859468993,0.1,i,inf,0.0
79,44257.100219363965,130.03004487853937,0.1,r,inf,0.0
80,44257.100219363965,20.856056928346927,0.1,g,inf,0.0
81,44257.600219363965,94.10924318323141,0.1,i,inf,0.0
82,44257.600219363965,131.0718453833929,0.1,r,inf,0.0
83,44257.600219363965,22.458756238719328,0.1,g,inf,0.0
84,44258.100219363965,94.41784931820135,0.1,i,inf,0.0
85,44258.100219363965,130.91993692482424,0.1,r,inf,0.0
86,44258.100219363965,20.61838570997227,0.1,g,inf,0.0
87,44258.600219363965,94.90293394380294,0.1,i,inf,0.0
88,44258.600219363965,136.7642285975707,0.1,r,inf,0.0
89,44258.600219363965,25.42512561317309,0.1,g,inf,0.0
90,44259.100219363965,96.22805316577279,0.1,i,inf,0.0
91,44259.100219363965,25.972276671115534,0.1,g,inf,0.0
92,44259.100219363965,141.58510222146214,0.1,r,inf,0.0
93,44259.600219363965,96.51791674693621,0.1,i,inf,0.0
94,44259.600219363965,141.81310985215626,0.1,r,inf,0.0
95,44259.600219363965,21.956179193691145,0.1,g,inf,0.0
96,44260.100219363965,23.434407135839525,0.1,g,inf,0.0
97,44260.100219363965,96.08842859827922,0.1,i,inf,0.0
98,44260.100219363965,144.561999624856,0.1,r,inf,0.0
99,44260.600219363965,21.647484432392385,0.1,g,inf,0.0
100,44260.600219363965,142.94452810094066,0.1,r,inf,0.0
101,44260.600219363965,96.46917639854583,0.1,i,inf,0.0
102,44261.100219363965,95.48963592034907,0.1,i,inf,0.0
103,44261.100219363965,23.600943396112573,0.1,g,inf,0.0
104,44261.100219363965,140.6141548434981,0.1,r,inf,0.0
105,44261.600219363965,141.3271400284872,0.1,r,inf,0.0
106,44261.600219363965,94.93617591820633,0.1,i,inf,0.0
107,44261.600219363965,24.773279831431932,0.1,g,inf,0.0
108,44262.100219363965,138.3785549920835,0.1,r,inf,0.0
109,44262.100219363965,94.86974871362548,0.1,i,inf,0.0
110,44262.100219363965,25.274011958869746,0.1,g,inf,0.0
111,44262.600219363965,94.60778136697114,0.1,i,inf,0.0
112,44262.600219363965,18.245581387952306,0.1,g,inf,0.0
113,44262.600219363965,138.46561273647671,0.1,r,inf,0.0
114,44263.100219363965,93.11936073586641,0.1,i,inf,0.0
115,44263.100219363965,24.59327940003263,0.1,g,inf,0.0
116,44263.100219363965,141.6184384753334,0.1,r,inf,0.0
117,44263.600219363965,93.53927536427835,0.1,i,inf,0.0
118,44263.600219363965,17.008117804749254,0.1,g,inf,0.0
119,44263.600219363965,135.9585224095999,0.1,r,inf,0.0
120,44264.100219363965,141.8455149405087,0.1,r,inf,0.0
121,44264.100219363965,16.089202650284662,0.1,g,inf,0.0
122,44264.100219363965,93.30961293416942,0.1,i,inf,0.0
