,jd,mag,mag_unc,filter,limmag,programid
0,44244.10021967339,81.61294350749212,0.1,g,inf,0.0
1,44244.10021967339,99.7743453201627,0.1,i,inf,0.0
2,44244.10021967339,217.45501969103938,0.1,r,inf,0.0
3,44244.60021967339,29.314562324167106,0.1,g,inf,0.0
4,44244.60021967339,24.129196155785174,0.1,i,inf,0.0
5,44244.60021967339,38.24914152288626,0.1,r,inf,0.0
6,44245.10021967339,28.628118954610617,0.1,g,inf,0.0
7,44245.10021967339,24.572590894044676,0.1,i,inf,0.0
8,44245.10021967339,41.148647775513375,0.1,r,inf,0.0
9,44245.60021967339,19.849712595880828,0.1,g,inf,0.0
10,44245.60021967339,19.72721341378994,0.1,i,inf,0.0
11,44245.60021967339,53.739172837471195,0.1,r,inf,0.0
12,44246.10021967339,14.869084675475818,0.1,g,inf,0.0
13,44246.10021967339,6.235928512178234,0.1,i,inf,0.0
14,44246.10021967339,40.78673725731801,0.1,r,inf,0.0
15,44246.60021967339,6.261733230325479,0.1,i,inf,0.0
16,44246.60021967339,31.519336271289596,0.1,r,inf,0.0
17,44246.60021967339,15.962159448285302,0.1,g,inf,0.0
18,44247.10021967339,27.177742790071022,0.1,r,inf,0.0
19,44247.10021967339,17.91225068486896,0.1,g,inf,0.0
20,44247.10021967339,9.156591790480768,0.1,i,inf,0.0
21,44247.60021967339,28.9007250601316,0.1,r,inf,0.0
22,44247.60021967339,20.20791023524769,0.1,g,inf,0.0
23,44247.60021967339,13.566451345281761,0.1,i,inf,0.0
24,44248.10021967339,27.138319851921274,0.1,r,inf,0.0
25,44248.10021967339,21.589421144281104,0.1,g,inf,0.0
26,44248.10021967339,18.515779589547822,0.1,i,inf,0.0
27,44248.60021967339,28.07648232241462,0.1,r,inf,0.0
28,44248.60021967339,21.320334677326066,0.1,g,inf,0.0
29,44248.60021967339,22.755750232795922,0.1,i,inf,0.0
30,44249.10021967339,29.437688665784226,0.1,r,inf,0.0
31,44249.10021967339,26.24629088906991,0.1,i,inf,0.0
32,44249.10021967339,21.206382356544516,0.1,g,inf,0.0
33,44249.60021967339,30.589721198662243,0.1,i,inf,0.0
34,44249.60021967339,31.419224720825877,0.1,r,inf,0.0
35,44249.60021967339,21.374104659690694,0.1,g,inf,0.0
36,44250.10021967339,34.11120073567626,0.1,i,inf,0.0
37,44250.10021967339,38.86786901825252,0.1,r,inf,0.0
38,44250.10021967339,21.621267564640192,0.1,g,inf,0.0
39,44250.60021967339,37.8065804739178,0.1,i,inf,0.0
