,jd,mag,mag_unc,filter,limmag,programid
0,44244.10021930748,68.85808042944703,0.1,g,inf,0.0
1,44244.10021930748,82.32429273891975,0.1,i,inf,0.0
2,44244.10021930748,177.28001310155096,0.1,r,inf,0.0
3,44244.60021930748,26.885296357882368,0.1,g,inf,0.0
4,44244.60021930748,22.148651303989656,0.1,i,inf,0.0
5,44244.60021930748,30.831693964742946,0.1,r,inf,0.0
6,44245.10021930748,24.685324616396738,0.1,g,inf,0.0
7,44245.10021930748,24.672440600758602,0.1,i,inf,0.0
8,44245.10021930748,37.13626251184459,0.1,r,inf,0.0
9,44245.60021930748,15.928658630851439,0.1,g,inf,0.0
10,44245.60021930748,16.851553014173096,0.1,i,inf,0.0
11,44245.60021930748,44.42604495741905,0.1,r,inf,0.0
12,44246.10021930748,13.605362662859896,0.1,g,inf,0.0
13,44246.10021930748,9.023388978947008,0.1,i,inf,0.0
14,44246.10021930748,30.910240304823446,0.1,r,inf,0.0
15,44246.60021930748,10.183521767797068,0.1,i,inf,0.0
16,44246.60021930748,23.267766660562962,0.1,r,inf,0.0
17,44246.60021930748,14.905706259916137,0.1,g,inf,0.0
18,44247.10021930748,24.421838877572295,0.1,r,inf,0.0
19,44247.10021930748,17.29497090995408,0.1,g,inf,0.0
20,44247.10021930748,13.568088874287266,0.1,i,inf,0.0
21,44247.60021930748,24.958969979214142,0.1,r,inf,0.0
22,44247.60021930748,18.810977224201295,0.1,g,inf,0.0
23,44247.60021930748,17.724503127382608,0.1,i,inf,0.0
24,44248.10021930748,24.573547216886443,0.1,r,inf,0.0
25,44248.10021930748,20.292513327643622,0.1,g,inf,0.0
26,44248.10021930748,21.40507193021417,0.1,i,inf,0.0
27,44248.60021930748,24.708697782984835,0.1,r,inf,0.0
28,44248.60021930748,20.37126947582295,0.1,g,inf,0.0
29,44248.60021930748,24.105396403918693,0.1,i,inf,0.0
30,44249.10021930748,26.586169883013643,0.1,r,inf,0.0
31,44249.10021930748,27.909584793852524,0.1,i,inf,0.0
32,44249.10021930748,20.008110752386457,0.1,g,inf,0.0
33,44249.60021930748,31.023148011074294,0.1,i,inf,0.0
34,44249.60021930748,32.55786426948486,0.1,r,inf,0.0
35,44249.60021930748,20.822233007270544,0.1,g,inf,0.0
36,44250.10021930748,34.57328781869723,0.1,i,inf,0.0
37,44250.10021930748,38.24666265575457,0.1,r,inf,0.0
38,44250.10021930748,20.812317811815895,0.1,g,inf,0.0
39,44250.60021930748,38.11797824481436,0.1,i,inf,0.0
40,44250.60021930748,44.30239591734037,0.1,r,inf,0.0
41,44250.60021930748,21.227837574961775,0.1,g,inf,0.0
42,44251.10021930748,42.05967633510743,0.1,i,inf,0.0
43,44251.10021930748,51.449045810041,0.1,r,inf,0.0
44,44251.10021930748,21.29698152665296,0.1,g,inf,0.0
45,44251.60021930748,56.30820874939313,0.1,r,inf,0.0
46,44251.60021930748,21.510566371842085,0.1,g,inf,0.0
47,44251.60021930748,45.518070752292545,0.1,i,inf,0.0
48,44252.10021930748,21.427090656890453,0.1,g,inf,0.0
49,44252.10021930748,48.87606309984319,0.1,i,inf,0.0
50,44252.10021930748,61.89338206158926,0.1,r,inf,0.0
51,44252.60021930748,23.03522613739487,0.1,g,inf,0.0
52,44252.60021930748,52.14910136826544,0.1,i,inf,0.0
53,44252.60021930748,66.37773150644642,0.1,r,inf,0.0
54,44253.10021930748,21.265038660826075,0.1,g,inf,0.0
55,44253.10021930748,55.30816766023845,0.1,i,inf,0.0
56,44253.10021930748,71.72251492702863,0.1,r,inf,0.0
57,44253.60021930748,21.623494194479942,0.1,g,inf,0.0
58,44253.60021930748,57.82689175531361,0.1,i,inf,0.0
59,44253.60021930748,73.67957975571709,0.1,r,inf,0.0
60,44254.10021930748,60.15842146584715,0.1,i,inf,0.0
61,44254.10021930748,80.05274649981914,0.1,r,inf,0.0
62,44254.10021930748,22.882185814387253,0.1,g,inf,0.0
63,44254.60021930748,82.20006771959558,0.1,r,inf,0.0
64,44254.60021930748,23.41052726333491,0.1,g,inf,0.0
65,44254.60021930748,61.9276543694131,0.1,i,inf,0.0
66,44255.10021930748,85.87079155853947,0.1,r,inf,0.0
67,44255.10021930748,22.287710719615532,0.1,g,inf,0.0
68,44255.10021930748,64.74850090354808,0.1,i,inf,0.0
69,44255.60021930748,89.98000907794585,0.1,r,inf,0.0
70,44255.60021930748,22.913824699760244,0.1,g,inf,0.0
71,44255.60021930748,66.24563745170487,0.1,i,inf,0.0
72,44256.10021930748,92.41228352511513,0.1,r,inf,0.0
73,44256.10021930748,22.86587879980341,0.1,g,inf,0.0
74,44256.10021930748,67.42954265251551,0.1,i,inf,0.0
75,44256.60021930748,22.85043331563493,0.1,g,inf,0.0
76,44256.60021930748,69.20024016149563,0.1,i,inf,0.0
77,44256.60021930748,92.6876245170755,0.1,r,inf,0.0
78,44257.10021930748,69.12050283581816,0.1,i,inf,0.0
79,44257.10021930748,94.46285829773136,0.1,r,inf,0.0
80,44257.10021930748,22.75867600535714,0.1,g,inf,0.0
81,44257.60021930748,69.92602971929892,0.1,i,inf,0.0
82,44257.60021930748,96.99888833140142,0.1,r,inf,0.0
83,44257.60021930748,25.52396378211808,0.1,g,inf,0.0
84,44258.10021930748,70.87804306595194,0.1,i,inf,0.0
85,44258.10021930748,99.70249312950645,0.1,r,inf,0.0
86,44258.10021930748,24.328032922983063,0.1,g,inf,0.0
87,44258.60021930748,70.76958713674728,0.1,i,inf,0.0
88,44258.60021930748,98.48907017537691,0.1,r,inf,0.0
89,44258.60021930748,22.38453958475046,0.1,g,inf,0.0
90,44259.10021930748,70.95431205087354,0.1,i,inf,0.0
91,44259.10021930748,24.23116316691006,0.1,g,inf,0.0
92,44259.10021930748,101.0782100638808,0.1,r,inf,0.0
93,44259.60021930748,70.3979857911496,0.1,i,inf,0.0
94,44259.60021930748,99.86337475763311,0.1,r,inf,0.0
95,44259.60021930748,24.70044138926049,0.1,g,inf,0.0
96,44260.10021930748,25.083921540001143,0.1,g,inf,0.0
97,44260.10021930748,70.09481530556674,0.1,i,inf,0.0
98,44260.10021930748,100.14874785618261,0.1,r,inf,0.0
99,44260.60021930748,24.441309499872297,0.1,g,inf,0.0
100,44260.60021930748,98.81547205228539,0.1,r,inf,0.0
101,44260.60021930748,70.38945579252776,0.1,i,inf,0.0
102,44261.10021930748,70.08073438924258,0.1,i,inf,0.0
103,44261.10021930748,23.40328606580343,0.1,g,inf,0.0
104,44261.10021930748,98.52399791163475,0.1,r,inf,0.0
105,44261.60021930748,99.53407618361389,0.1,r,inf,0.0
106,44261.60021930748,69.1560781942665,0.1,i,inf,0.0
107,44261.60021930748,24.378388168823587,0.1,g,inf,0.0
108,44262.10021930748,97.78576880898557,0.1,r,inf,0.0
109,44262.10021930748,68.96769413469241,0.1,i,inf,0.0
110,44262.10021930748,20.961571075334465,0.1,g,inf,0.0
111,44262.60021930748,69.68503069553054,0.1,i,inf,0.0
112,44262.60021930748,21.348506958350026,0.1,g,inf,0.0
113,44262.60021930748,103.22238278659351,0.1,r,inf,0.0
114,44263.10021930748,68.99666828213277,0.1,i,inf,0.0
