,jd,mag,mag_unc,filter,limmag,programid
72,44256.10021875788,108.90637316111562,0.1,r,inf,0.0
73,44256.10021875788,25.248015601880343,0.1,g,inf,0.0
74,44256.10021875788,77.66543846936783,0.1,i,inf,0.0
75,44256.60021875788,25.88320189735792,0.1,g,inf,0.0
76,44256.60021875788,80.01671231758337,0.1,i,inf,0.0
77,44256.60021875788,113.81045008872229,0.1,r,inf,0.0
78,44257.10021875788,81.37354086801734,0.1,i,inf,0.0
79,44257.10021875788,115.58849922640572,0.1,r,inf,0.0
80,44257.10021875788,24.88391616530945,0.1,g,inf,0.0
81,44257.60021875788,83.6757723079792,0.1,i,inf,0.0
82,44257.60021875788,116.82986300718497,0.1,r,inf,0.0
83,44257.60021875788,26.158853885563023,0.1,g,inf,0.0
84,44258.10021875788,84.40867519761721,0.1,i,inf,0.0
85,44258.10021875788,115.53926549526113,0.1,r,inf,0.0
86,44258.10021875788,24.11880617181859,0.1,g,inf,0.0
87,44258.60021875788,84.47361489371389,0.1,i,inf,0.0
88,44258.60021875788,121.71454599186492,0.1,r,inf,0.0
89,44258.60021875788,26.256145134450033,0.1,g,inf,0.0
90,44259.10021875788,85.6831715251767,0.1,i,inf,0.0
91,44259.10021875788,27.172257194535735,0.1,g,inf,0.0
92,44259.10021875788,124.33717340544759,0.1,r,inf,0.0
93,44259.60021875788,86.52647982037566,0.1,i,inf,0.0
94,44259.60021875788,126.20577472682201,0.1,r,inf,0.0
95,44259.60021875788,25.262575621886167,0.1,g,inf,0.0
96,44260.10021875788,25.48540095950561,0.1,g,inf,0.0
97,44260.10021875788,86.33596405370714,0.1,i,inf,0.0
98,44260.10021875788,126.81557389700323,0.1,r,inf,0.0
99,44260.60021875788,26.271809954744832,0.1,g,inf,0.0
100,44260.60021875788,128.39350626868253,0.1,r,inf,0.0
101,44260.60021875788,86.81834128949971,0.1,i,inf,0.0
102,44261.10021875788,85.99462604018814,0.1,i,inf,0.0
103,44261.10021875788,27.682285142201554,0.1,g,inf,0.0
104,44261.10021875788,126.01468946288873,0.1,r,inf,0.0
105,44261.60021875788,126.68886214988618,0.1,r,inf,0.0
106,44261.60021875788,85.48147660392807,0.1,i,inf,0.0
107,44261.60021875788,25.946901076260428,0.1,g,inf,0.0
108,44262.10021875788,124.13753649194267,0.1,r,inf,0.0
109,44262.10021875788,85.33855554151788,0.1,i,inf,0.0
110,44262.10021875788,29.619526142257207,0.1,g,inf,0.0
111,44262.60021875788,85.57535488958395,0.1,i,inf,0.0
112,44262.60021875788,22.62311588356962,0.1,g,inf,0.0
113,44262.60021875788,123.81163172835103,0.1,r,inf,0.0
114,44263.10021875788,83.98460336920648,0.1,i,inf,0.0
115,44263.10021875788,28.330153924050617,0.1,g,inf,0.0
116,44263.10021875788,127.47110468273065,0.1,r,inf,0.0
117,44263.60021875788,84.68739826754052,0.1,i,inf,0.0
118,44263.60021875788,22.669753759835743,0.1,g,inf,0.0
119,44263.60021875788,122.67346599345031,0.1,r,inf,0.0
120,44264.10021875788,129.58579419232422,0.1,r,inf,0.0
121,44264.10021875788,21.27257659457096,0.1,g,inf,0.0
122,44264.10021875788,83.87376172521267,0.1,i,inf,0.0
