

    0.140460116901623975E-98    0.684693808423714245E+03    0.142011026631374511E+04    0.306156380878139984E+02    0.895488098127492527E+00   -0.332184177093220345E+00   -0.181072318017716016E+01   -0.269121898917570102E+01
    0.140829978329390502E-98    0.684684642669064942E+03    0.139590467875014065E+04    0.150667135158433023E+02    0.868018856742532208E+00   -0.523248631753198357E+00   -0.172094442081124432E+01   -0.148338031641131041E+01
    0.167770980799525588E-98    0.684330643410006815E+03    0.128543424275877555E+04    0.558099376351299057E+02    0.860896207476603670E+00   -0.539660256757537038E+00   -0.125501896940085178E+01   -0.288060282212837082E+01
    0.174489356178032909E-98    0.684248209352393815E+03    0.952038716246243325E+03    0.711268652961512089E+02    0.797868777310541066E+00   -0.150307807622851453E-01   -0.170004047514674861E+01   -0.182797098988183060E+01
    0.197044542153668759E-98    0.684001170978762048E+03    0.688448131035393999E+03    0.441457043058059213E+02    0.884832237083920004E+00   -0.716069367928455769E-01   -0.189562694381801355E+01   -0.271337377088023235E+01
    0.240116155981584222E-98    0.683601878760696195E+03    0.145624804586145683E+04    0.199805495054361906E+02    0.872745043502635376E+00   -0.577003158712780184E+00   -0.141844605191568185E+01   -0.167232259259414273E+01
    0.290226692017560364E-98    0.683218893461275002E+03    0.822636380101713030E+03    0.506286474211320510E+02    0.808871648153314138E+00   -0.304694816216545039E+00   -0.184525635072539829E+01   -0.168113204940012229E+01
    0.297063428629834579E-98    0.683168420478906683E+03    0.143149666983772840E+04    0.260880161966871640E+02    0.909515316077379787E+00   -0.386388675721492714E+00   -0.103784360018266808E+01   -0.215298249452046520E+01
    0.435210242698514889E-98    0.682400747127974910E+03    0.127377972410780558E+04    0.452455429406654019E+02    0.873649024759025505E+00   -0.530418259696882277E+00   -0.105040855389423671E+01   -0.197124129463663067E+01
    0.434388419336770554E-98    0.682400621121171184E+03    0.134267017206310834E+04    0.605741915152546113E+02    0.885800621683902834E+00   -0.141416669520123328E+00   -0.161560430631361029E+01   -0.136214139182090754E+01
    0.550600235931755998E-98    0.681922575047313671E+03    0.153476463032208198E+04    0.506599924950874794E+02    0.875083078008929371E+00   -0.415301643651727392E+00   -0.137513283206858761E+01   -0.274977649383598610E+01
    0.565984140269586059E-98    0.681863554725558288E+03    0.510720869043200423E+03    0.447335185673243387E+02    0.825242077233033222E+00   -0.617150858651400736E-01   -0.169448581950084542E+01   -0.265483186198649745E+01
    0.667552982477120491E-98    0.681529543066485303E+03    0.139229957294448013E+04    0.681546748785168575E+02    0.872168246158473881E+00   -0.480714564856936644E+00   -0.114906997131855837E+01   -0.232503405769075178E+01
