,jd,mag,mag_unc,filter,limmag,programid
0,44244.10022048075,41.28975788926347,0.1,g,inf,0.0
1,44244.10022048075,39.20374119665588,0.1,i,inf,0.0
2,44244.10022048075,66.92667303675941,0.1,r,inf,0.0
3,44244.60022048075,24.367687721363836,0.1,g,inf,0.0
4,44244.60022048075,24.44811433488643,0.1,i,inf,0.0
5,44244.60022048075,25.84090981322799,0.1,r,inf,0.0
6,44245.10022048075,23.450980819685007,0.1,g,inf,0.0
7,44245.10022048075,24.871421667587892,0.1,i,inf,0.0
8,44245.10022048075,25.313585012882402,0.1,r,inf,0.0
9,44245.60022048075,21.708501380630103,0.1,g,inf,0.0
10,44245.60022048075,24.148178350795042,0.1,i,inf,0.0
11,44245.60022048075,27.778164396219452,0.1,r,inf,0.0
12,44246.10022048075,20.825306175222703,0.1,g,inf,0.0
13,44246.10022048075,22.22635187219371,0.1,i,inf,0.0
14,44246.10022048075,25.017975352027463,0.1,r,inf,0.0
15,44246.60022048075,22.50284216991877,0.1,i,inf,0.0
16,44246.60022048075,23.31937432302361,0.1,r,inf,0.0
17,44246.60022048075,21.309463107370867,0.1,g,inf,0.0
18,44247.10022048075,23.078741448201622,0.1,r,inf,0.0
19,44247.10022048075,22.282117905095273,0.1,g,inf,0.0
20,44247.10022048075,23.232146168409244,0.1,i,inf,0.0
21,44247.60022048075,23.951661429618,0.1,r,inf,0.0
22,44247.60022048075,23.192771732253046,0.1,g,inf,0.0
23,44247.60022048075,24.170073090447993,0.1,i,inf,0.0
24,44248.10022048075,23.937494509570264,0.1,r,inf,0.0
25,44248.10022048075,23.883703534473597,0.1,g,inf,0.0
26,44248.10022048075,25.353786201991703,0.1,i,inf,0.0
27,44248.60022048075,24.63480771269628,0.1,r,inf,0.0
28,44248.60022048075,24.277941727933467,0.1,g,inf,0.0
29,44248.60022048075,26.24323713415857,0.1,i,inf,0.0
30,44249.10022048075,25.182895398595516,0.1,r,inf,0.0
31,44249.10022048075,27.234178448664387,0.1,i,inf,0.0
32,44249.10022048075,24.575480206254806,0.1,g,inf,0.0
33,44249.60022048075,28.167833221498462,0.1,i,inf,0.0
34,44249.60022048075,26.104161341487195,0.1,r,inf,0.0
35,44249.60022048075,25.000434513869546,0.1,g,inf,0.0
36,44250.10022048075,29.245963139743495,0.1,i,inf,0.0
37,44250.10022048075,27.846166853679325,0.1,r,inf,0.0
38,44250.10022048075,25.35826822175813,0.1,g,inf,0.0
39,44250.60022048075,30.048382941483208,0.1,i,inf,0.0
40,44250.60022048075,29.500628883459775,0.1,r,inf,0.0
41,44250.60022048075,25.843949960333052,0.1,g,inf,0.0
42,44251.10022048075,31.201233058455248,0.1,i,inf,0.0
43,44251.10022048075,30.91230013285775,0.1,r,inf,0.0
44,44251.10022048075,25.93290687359306,0.1,g,inf,0.0
45,44251.60022048075,33.16112824717792,0.1,r,inf,0.0
46,44251.60022048075,26.07777175595988,0.1,g,inf,0.0
47,44251.60022048075,32.387002941374334,0.1,i,inf,0.0
48,44252.10022048075,26.461371209799008,0.1,g,inf,0.0
49,44252.10022048075,33.0459324341967,0.1,i,inf,0.0
50,44252.10022048075,34.809642236136234,0.1,r,inf,0.0
51,44252.60022048075,26.88729537215868,0.1,g,inf,0.0
52,44252.60022048075,34.16768004532576,0.1,i,inf,0.0
53,44252.60022048075,36.172994040447676,0.1,r,inf,0.0
54,44253.10022048075,27.42014164695164,0.1,g,inf,0.0
55,44253.10022048075,35.13896370374383,0.1,i,inf,0.0
