,jd,mag,mag_unc,filter,limmag,programid
0,44244.10022097786,72.78257570925189,0.1,g,inf,0.0
1,44244.10022097786,85.25702187160424,0.1,i,inf,0.0
2,44244.10022097786,178.67989514625273,0.1,r,inf,0.0
3,44244.60022097786,28.408885624883048,0.1,g,inf,0.0
4,44244.60022097786,23.611825416257023,0.1,i,inf,0.0
5,44244.60022097786,33.75885651840203,0.1,r,inf,0.0
6,44245.10022097786,27.12056170889645,0.1,g,inf,0.0
7,44245.10022097786,25.63510571569667,0.1,i,inf,0.0
8,44245.10022097786,38.6753485550524,0.1,r,inf,0.0
9,44245.60022097786,19.646660595663715,0.1,g,inf,0.0
10,44245.60022097786,19.490444516608818,0.1,i,inf,0.0
11,44245.60022097786,47.6350247303148,0.1,r,inf,0.0
12,44246.10022097786,16.77556872522329,0.1,g,inf,0.0
13,44246.10022097786,10.043864037280393,0.1,i,inf,0.0
14,44246.10022097786,35.048591843748355,0.1,r,inf,0.0
15,44246.60022097786,10.729071711455244,0.1,i,inf,0.0
16,44246.60022097786,27.858459447629883,0.1,r,inf,0.0
17,44246.60022097786,17.86891061856442,0.1,g,inf,0.0
18,44247.10022097786,27.2405960536364,0.1,r,inf,0.0
19,44247.10022097786,19.64132692932297,0.1,g,inf,0.0
20,44247.10022097786,13.732578313590153,0.1,i,inf,0.0
21,44247.60022097786,28.430883892324744,0.1,r,inf,0.0
22,44247.60022097786,20.926579389185868,0.1,g,inf,0.0
23,44247.60022097786,17.873082574575715,0.1,i,inf,0.0
24,44248.10022097786,27.043451947642243,0.1,r,inf,0.0
25,44248.10022097786,22.60385171588408,0.1,g,inf,0.0
26,44248.10022097786,21.54940206985561,0.1,i,inf,0.0
27,44248.60022097786,27.517459234574034,0.1,r,inf,0.0
28,44248.60022097786,21.739752586331804,0.1,g,inf,0.0
29,44248.60022097786,24.75535778367051,0.1,i,inf,0.0
30,44249.10022097786,29.218749125669635,0.1,r,inf,0.0
31,44249.10022097786,28.085003042206104,0.1,i,inf,0.0
32,44249.10022097786,21.61271186145254,0.1,g,inf,0.0
33,44249.60022097786,31.517077677536076,0.1,i,inf,0.0
34,44249.60022097786,33.51331401679655,0.1,r,inf,0.0
35,44249.60022097786,22.47172954284965,0.1,g,inf,0.0
36,44250.10022097786,34.60022945412097,0.1,i,inf,0.0
37,44250.10022097786,38.91261651838396,0.1,r,inf,0.0
38,44250.10022097786,22.311987335595596,0.1,g,inf,0.0
39,44250.60022097786,38.07370644683979,0.1,i,inf,0.0
40,44250.60022097786,44.90918470069947,0.1,r,inf,0.0
41,44250.60022097786,23.633386922037598,0.1,g,inf,0.0
42,44251.10022097786,42.315363528831526,0.1,i,inf,0.0
43,44251.10022097786,50.51741471761671,0.1,r,inf,0.0
44,44251.10022097786,22.485437142572817,0.1,g,inf,0.0
45,44251.60022097786,56.987417558068934,0.1,r,inf,0.0
46,44251.60022097786,22.387025576469295,0.1,g,inf,0.0
47,44251.60022097786,46.15836420627221,0.1,i,inf,0.0
48,44252.10022097786,22.979815511372166,0.1,g,inf,0.0
49,44252.10022097786,49.33802273321443,0.1,i,inf,0.0
50,44252.10022097786,63.494270972662086,0.1,r,inf,0.0
51,44252.60022097786,23.28664274231831,0.1,g,inf,0.0
52,44252.60022097786,52.40125851696032,0.1,i,inf,0.0
53,44252.60022097786,68.9462276586379,0.1,r,inf,0.0
54,44253.10022097786,24.134388160151296,0.1,g,inf,0.0
55,44253.10022097786,55.93704378089554,0.1,i,inf,0.0
56,44253.10022097786,74.9125536458944,0.1,r,inf,0.0
57,44253.60022097786,23.031837053967482,0.1,g,inf,0.0
58,44253.60022097786,58.48246617742089,0.1,i,inf,0.0
59,44253.60022097786,76.71716053598642,0.1,r,inf,0.0
60,44254.10022097786,61.39951053452399,0.1,i,inf,0.0
61,44254.10022097786,80.81172606218102,0.1,r,inf,0.0
62,44254.10022097786,23.446778621823366,0.1,g,inf,0.0
63,44254.60022097786,85.22785416903534,0.1,r,inf,0.0
64,44254.60022097786,24.892811997932384,0.1,g,inf,0.0
65,44254.60022097786,64.0822247308606,0.1,i,inf,0.0
66,44255.10022097786,88.45856093209005,0.1,r,inf,0.0
67,44255.10022097786,25.79695149487427,0.1,g,inf,0.0
68,44255.10022097786,65.17108839991411,0.1,i,inf,0.0
69,44255.60022097786,92.57765558667764,0.1,r,inf,0.0
70,44255.60022097786,25.265715309062614,0.1,g,inf,0.0
71,44255.60022097786,67.49443984557304,0.1,i,inf,0.0
72,44256.10022097786,94.42357460670505,0.1,r,inf,0.0
73,44256.10022097786,25.149697901368345,0.1,g,inf,0.0
74,44256.10022097786,68.9486958815202,0.1,i,inf,0.0
75,44256.60022097786,26.102902320552076,0.1,g,inf,0.0
76,44256.60022097786,70.73854703042485,0.1,i,inf,0.0
77,44256.60022097786,96.09296110125864,0.1,r,inf,0.0
78,44257.10022097786,71.88161229625364,0.1,i,inf,0.0
79,44257.10022097786,95.28112952177698,0.1,r,inf,0.0
80,44257.10022097786,25.304600282607797,0.1,g,inf,0.0
81,44257.60022097786,71.7335809013318,0.1,i,inf,0.0
82,44257.60022097786,100.00240383214522,0.1,r,inf,0.0
83,44257.60022097786,25.862126083090573,0.1,g,inf,0.0
84,44258.10022097786,72.58248147417618,0.1,i,inf,0.0
85,44258.10022097786,101.49450268467237,0.1,r,inf,0.0
86,44258.10022097786,27.20035651620258,0.1,g,inf,0.0
87,44258.60022097786,73.13797609409494,0.1,i,inf,0.0
88,44258.60022097786,103.32819650562274,0.1,r,inf,0.0
89,44258.60022097786,25.622469270992855,0.1,g,inf,0.0
90,44259.10022097786,73.0678230179976,0.1,i,inf,0.0
91,44259.10022097786,26.26015444360567,0.1,g,inf,0.0
92,44259.10022097786,104.9563821265925,0.1,r,inf,0.0
93,44259.60022097786,73.19369177413607,0.1,i,inf,0.0
94,44259.60022097786,105.46670304626193,0.1,r,inf,0.0
95,44259.60022097786,26.18915396521552,0.1,g,inf,0.0
96,44260.10022097786,27.218330702692317,0.1,g,inf,0.0
97,44260.10022097786,72.57347494060788,0.1,i,inf,0.0
98,44260.10022097786,103.4157777545892,0.1,r,inf,0.0
99,44260.60022097786,28.37392443192143,0.1,g,inf,0.0
100,44260.60022097786,103.89661711270706,0.1,r,inf,0.0
101,44260.60022097786,72.64389142793824,0.1,i,inf,0.0
102,44261.10022097786,72.70791841890951,0.1,i,inf,0.0
103,44261.10022097786,26.530746251979114,0.1,g,inf,0.0
104,44261.10022097786,103.33369566672256,0.1,r,inf,0.0
105,44261.60022097786,102.26995967122645,0.1,r,inf,0.0
106,44261.60022097786,72.17158150239106,0.1,i,inf,0.0
107,44261.60022097786,26.514036276257094,0.1,g,inf,0.0
108,44262.10022097786,103.60018160952639,0.1,r,inf,0.0
109,44262.10022097786,71.58604788824606,0.1,i,inf,0.0
110,44262.10022097786,27.19656418086902,0.1,g,inf,0.0
111,44262.60022097786,71.0604438055607,0.1,i,inf,0.0
112,44262.60022097786,23.19365148615256,0.1,g,inf,0.0
113,44262.60022097786,101.49412904979415,0.1,r,inf,0.0
114,44263.10022097786,72.09477488228438,0.1,i,inf,0.0
115,44263.10022097786,23.186369576221832,0.1,g,inf,0.0
116,44263.10022097786,106.56648739520726,0.1,r,inf,0.0
117,44263.60022097786,71.27165814475326,0.1,i,inf,0.0
118,44263.60022097786,24.686045552628652,0.1,g,inf,0.0
119,44263.60022097786,113.38476155633776,0.1,r,inf,0.0
120,44264.10022097786,115.81879382828308,0.1,r,inf,0.0
121,44264.10022097786,25.494535544454333,0.1,g,inf,0.0
122,44264.10022097786,71.13665935381573,0.1,i,inf,0.0
