,jd,mag,mag_unc,filter,limmag,programid
74,44256.100218814114,34.429839453504876,0.1,i,inf,0.0
75,44256.600218814114,33.14649092962179,0.1,g,inf,0.0
76,44256.600218814114,35.05935527612484,0.1,i,inf,0.0
77,44256.600218814114,39.94504727835156,0.1,r,inf,0.0
78,44257.100218814114,35.53728644024586,0.1,i,inf,0.0
79,44257.100218814114,40.38990996703061,0.1,r,inf,0.0
80,44257.100218814114,33.63309578292131,0.1,g,inf,0.0
81,44257.600218814114,35.6572039170774,0.1,i,inf,0.0
82,44257.600218814114,40.81885284040457,0.1,r,inf,0.0
83,44257.600218814114,33.83442762924346,0.1,g,inf,0.0
84,44258.100218814114,36.044210938776345,0.1,i,inf,0.0
85,44258.100218814114,41.25776563146023,0.1,r,inf,0.0
86,44258.100218814114,34.15101149836075,0.1,g,inf,0.0
87,44258.600218814114,36.3237682475928,0.1,i,inf,0.0
88,44258.600218814114,42.108469842509976,0.1,r,inf,0.0
89,44258.600218814114,34.45417664695518,0.1,g,inf,0.0
90,44259.100218814114,36.656319325944715,0.1,i,inf,0.0
91,44259.100218814114,34.77973762076231,0.1,g,inf,0.0
92,44259.100218814114,42.46723047549828,0.1,r,inf,0.0
93,44259.600218814114,36.85691539276337,0.1,i,inf,0.0
94,44259.600218814114,43.027275945038554,0.1,r,inf,0.0
95,44259.600218814114,34.92594462245281,0.1,g,inf,0.0
96,44260.100218814114,35.36088961066585,0.1,g,inf,0.0
97,44260.100218814114,36.88238364798876,0.1,i,inf,0.0
98,44260.100218814114,42.803906733655595,0.1,r,inf,0.0
99,44260.600218814114,35.14034672931454,0.1,g,inf,0.0
100,44260.600218814114,42.96373488210058,0.1,r,inf,0.0
101,44260.600218814114,37.286431835369385,0.1,i,inf,0.0
102,44261.100218814114,37.287807711929176,0.1,i,inf,0.0
103,44261.100218814114,35.84379815446369,0.1,g,inf,0.0
104,44261.100218814114,43.0401243845927,0.1,r,inf,0.0
105,44261.600218814114,43.59718555689721,0.1,r,inf,0.0
106,44261.600218814114,37.39054957803676,0.1,i,inf,0.0
107,44261.600218814114,35.845772222454386,0.1,g,inf,0.0
108,44262.100218814114,43.786052923751846,0.1,r,inf,0.0
109,44262.100218814114,37.487241251528594,0.1,i,inf,0.0
110,44262.100218814114,36.15516835660599,0.1,g,inf,0.0
111,44262.600218814114,37.53813421049423,0.1,i,inf,0.0
112,44262.600218814114,36.26396106649492,0.1,g,inf,0.0
113,44262.600218814114,43.722768639368645,0.1,r,inf,0.0
114,44263.100218814114,37.75604449672619,0.1,i,inf,0.0
115,44263.100218814114,36.040481427870176,0.1,g,inf,0.0
116,44263.100218814114,44.34960558480269,0.1,r,inf,0.0
117,44263.600218814114,38.10958060555714,0.1,i,inf,0.0
118,44263.600218814114,36.44995057488647,0.1,g,inf,0.0
119,44263.600218814114,45.06527019669984,0.1,r,inf,0.0
120,44264.100218814114,47.09166353342161,0.1,r,inf,0.0
121,44264.100218814114,36.868545430148686,0.1,g,inf,0.0
122,44264.100218814114,37.858891191160275,0.1,i,inf,0.0
