

    0.139395539923817806E-98    0.686177437000275177E+03    0.102607688469953018E+04    0.225762142803885695E+02    0.125843730006789922E+01   -0.115245036811321810E+00   -0.225539944051718244E+01   -0.176280017806301448E+01
    0.150827545110392776E-98    0.686015887558735471E+03    0.119903456783324896E+04    0.600932272516914026E+02    0.117725774963015062E+01   -0.207971229133882662E+00   -0.132919883256716287E+01   -0.233658217375976340E+01
    0.181951618857002564E-98    0.685636773863725921E+03    0.858354804296125849E+03    0.211212518854749085E+02    0.114768202663224250E+01   -0.174564928509235662E+00   -0.252552571839117768E+01   -0.187013415074778067E+01
    0.383657928822901577E-98    0.684140846565842367E+03    0.903258829387679043E+03    0.465527538509836987E+02    0.122236396261358049E+01   -0.141961357921877696E+00   -0.226623970305351374E+01   -0.209935621385267179E+01
    0.387255732579685818E-98    0.684118272441305180E+03    0.111704836395535744E+04    0.383670692272109051E+02    0.117678917833414820E+01   -0.253681906161234760E+00   -0.266617361942843711E+01   -0.126115532095191329E+01
    0.396223330188851213E-98    0.684068580721470539E+03    0.102828808434114103E+04    0.726183730046259228E+02    0.117270915700202205E+01   -0.284528864815414950E+00   -0.144109426410685471E+01   -0.236821677478562043E+01
    0.542743152143864302E-98    0.683435358122855519E+03    0.900581225585733023E+03    0.211444324680709776E+02    0.125024862632635569E+01   -0.749854405265140134E-01   -0.265634680558147540E+01   -0.296027814466050110E+01
    0.578366787290149015E-98    0.683304307761292421E+03    0.120190721446623661E+04    0.697412843305553736E+02    0.117894198797912297E+01   -0.149417879784702112E+00   -0.144900232101348303E+01   -0.249181690807914347E+01
    0.695566098562464762E-98    0.682931365917647668E+03    0.875001215785689396E+03    0.337008480651558671E+02    0.121326837455946457E+01   -0.192935297392714755E+00   -0.113385054908273708E+01   -0.288359154197811263E+01
    0.736502180540325937E-98    0.682813087363133832E+03    0.112482856538358851E+04    0.389114115620143863E+02    0.116876841162555167E+01   -0.143535692011824256E+00   -0.175603787089138530E+01   -0.171966064886278103E+01
    0.780212136203118446E-98    0.682693873801893460E+03    0.101450097845250627E+04    0.324440810055850193E+02    0.123169810716041539E+01   -0.231557034268074169E+00   -0.255373752958190448E+01   -0.222209256246701248E+01
    0.841940750225865354E-98    0.682537679968561861E+03    0.115704511167495025E+04    0.279063469523930614E+02    0.119631454613029109E+01   -0.131031352336714813E+00   -0.133630206475708202E+01   -0.135013067558569388E+01
    0.948479787488260524E-98    0.682295472047944031E+03    0.889534200597742483E+03    0.343171560974911074E+02    0.115646509774831552E+01   -0.213277659507098649E+00   -0.159617275084039711E+01   -0.166537878932727668E+01
    0.980645276831089259E-98    0.682224865154828422E+03    0.124632195905987169E+04    0.188595882477283610E+02    0.124639847106029800E+01   -0.188713131910537957E+00   -0.160209109461081778E+01   -0.256255948839157721E+01
    0.214765028607626955E-97    0.680653121239719781E+03    0.124383180099132369E+04    0.372727042527847559E+02    0.120128643112968403E+01   -0.280792701119707333E+00   -0.224625426216082502E+01   -0.261582200401714049E+01
