

    0.102628454584360271E-98    0.685637858242645052E+03    0.990106437913436821E+03    0.160982791650918635E+02    0.144218581154355374E+01   -0.122033987042745373E+00   -0.288169435217923731E+01   -0.125516515610066581E+01
    0.151053799821371664E-98    0.684860910324345468E+03    0.916201724703702894E+03    0.311509571107831746E+02    0.137070308086742276E+01   -0.245102993116192991E-01   -0.226780150250452373E+01   -0.228080527658485366E+01
    0.152378425799116056E-98    0.684839542061011002E+03    0.967997642203687406E+03    0.379574014576511303E+02    0.142714992077631053E+01   -0.740872521197837308E-01   -0.246154864556078934E+01   -0.252330902667333490E+01
    0.198926983881231108E-98    0.684302494267028464E+03    0.762177300825271573E+03    0.279986387599532165E+02    0.141956810330186034E+01   -0.167784769727251648E+00   -0.214698345928795842E+01   -0.235821592286468107E+01
    0.223192046778949087E-98    0.684068398507155280E+03    0.109373117882888323E+04    0.567897204547555390E+02    0.140648308064753591E+01   -0.173064373097234103E+00   -0.196443065797175342E+01   -0.203532443790459361E+01
    0.230215951333216135E-98    0.684002521876968899E+03    0.965694303779515621E+03    0.599807792783784706E+02    0.135304121807379074E+01   -0.106923542860820397E+00   -0.234959780291675413E+01   -0.130783093606705392E+01
    0.243766294252299560E-98    0.683884231289761715E+03    0.944533038528350517E+03    0.243577823071695718E+02    0.142340149807863958E+01   -0.264025482923342825E+00   -0.236972352996380309E+01   -0.258136490318872935E+01
    0.276386304489453610E-98    0.683629145869354488E+03    0.101687143820574704E+04    0.282293938453442621E+02    0.142186210503739963E+01   -0.192424716179473432E+00   -0.154523585987094125E+01   -0.195422235201737382E+01
    0.450301827402691181E-98    0.682649002530500866E+03    0.794945220763772909E+03    0.221930414489446690E+02    0.140207799871504113E+01   -0.178052728156259832E+00   -0.169640313767620121E+01   -0.193005870576905902E+01
    0.481091829077742772E-98    0.682512816122022741E+03    0.931809149705124810E+03    0.258078969124986273E+02    0.143011219270726508E+01   -0.541895178914186815E-02   -0.193685882973173285E+01   -0.243486440507508961E+01
    0.526082657378346516E-98    0.682330109514084597E+03    0.805250402462290140E+03    0.669540191987109239E+02    0.132749044247782422E+01   -0.725370903593582916E-01   -0.271043419578314504E+01   -0.268497289597960309E+01
    0.562405192133922734E-98    0.682192674806367449E+03    0.886067587200997878E+03    0.749823118120029335E+02    0.138800002550752755E+01   -0.185414890783809350E+00   -0.155758960303933969E+01   -0.199084229542487412E+01
    0.711473523927123340E-98    0.681718537291057942E+03    0.684052695591746897E+03    0.253511809929564222E+02    0.140559825568532748E+01   -0.981385861070744880E-01   -0.226483982723013000E+01   -0.187298555535997679E+01
    0.915293550781079841E-98    0.681210817782779486E+03    0.105685380202141482E+04    0.272756948811183655E+02    0.143444175540478103E+01   -0.127238505041052719E+00   -0.233842218299427573E+01   -0.262150148462134291E+01
    0.158531873111902243E-97    0.680108319684910839E+03    0.869885052874751750E+03    0.690549406526095879E+02    0.134335608621525582E+01   -0.789694111663896692E-02   -0.270024348314929297E+01   -0.112099128029008677E+01
    0.212516338108481709E-97    0.679518287024239498E+03    0.101415292403126341E+04    0.692385391587957599E+02    0.137669830246413216E+01   -0.279307342397390412E+00   -0.200521504902295744E+01   -0.257564797551607860E+01
    0.228503986151273023E-97    0.679369311205399299E+03    0.707526150371344670E+03    0.196149761659504165E+02    0.136612610347421648E+01   -0.129331453053785683E+00   -0.187856088882967764E+01   -0.172578526419497824E+01
    0.256832966789827459E-97    0.679131660387637794E+03    0.942197213264541915E+03    0.489233984790998875E+02    0.142363098610440431E+01   -0.414037472692592168E-01   -0.227404312304222778E+01   -0.207517035352069490E+01
    0.303311612921291875E-97    0.678795084610440199E+03    0.928769908355149482E+03    0.565641140152443711E+02    0.135569247811381821E+01   -0.127163882437598463E+00   -0.297152546905385062E+01   -0.160894981133356052E+01
    0.388448962310399186E-97    0.678296376185423469E+03    0.851048622195699636E+03    0.568229483464158633E+02    0.133597967241529725E+01   -0.505607351566474961E-01   -0.267330770760361336E+01   -0.250120957144869971E+01
    0.454215312071660697E-97    0.677979650832925927E+03    0.654775020026284324E+03    0.668829002593290056E+02    0.137026475001799675E+01   -0.686106516348652384E-01   -0.250610978692989361E+01   -0.265912904190259702E+01
    0.567932938646300281E-97    0.677528880573515607E+03    0.108228481328728503E+04    0.182940956304270657E+02    0.141040275819484195E+01   -0.232927477802325811E+00   -0.288013218470943810E+01   -0.249001195008494403E+01
    0.598550580697006873E-97    0.677419958947750501E+03    0.794891313302055778E+03    0.361182388141772179E+02    0.143671171901496297E+01   -0.280348721654721800E-03   -0.162472020567958930E+01   -0.228078191637426020E+01
    0.694947038254402108E-97    0.677117403488068931E+03    0.701654902723907298E+03    0.538385740558877828E+02    0.140700945059649940E+01   -0.545471609653538358E-01   -0.170731365048612194E+01   -0.283086017406014490E+01
    0.763217402487054082E-97    0.676926082671740346E+03    0.932275866259193663E+03    0.406442535151346149E+02    0.141856799780300435E+01   -0.222214392481419498E+00   -0.226806864273839048E+01   -0.105659018360477108E+01
