,jd,mag,mag_unc,filter,limmag,programid
38,44250.100219186825,20.863091620229817,0.1,g,inf,0.0
39,44250.600219186825,40.27232092060465,0.1,i,inf,0.0
40,44250.600219186825,50.921345124443214,0.1,r,inf,0.0
41,44250.600219186825,21.70613124644358,0.1,g,inf,0.0
42,44251.100219186825,45.732149387935856,0.1,i,inf,0.0
43,44251.100219186825,56.8080778803318,0.1,r,inf,0.0
44,44251.100219186825,20.979462665708493,0.1,g,inf,0.0
45,44251.600219186825,67.01379573939204,0.1,r,inf,0.0
46,44251.600219186825,21.18772653666222,0.1,g,inf,0.0
47,44251.600219186825,51.23650823037259,0.1,i,inf,0.0
48,44252.100219186825,21.878170901640907,0.1,g,inf,0.0
49,44252.100219186825,55.075702753286535,0.1,i,inf,0.0
50,44252.100219186825,75.06079121970255,0.1,r,inf,0.0
51,44252.600219186825,22.098483506419864,0.1,g,inf,0.0
52,44252.600219186825,59.96440991373153,0.1,i,inf,0.0
53,44252.600219186825,81.49664831047451,0.1,r,inf,0.0
54,44253.100219186825,24.23370658133377,0.1,g,inf,0.0
55,44253.100219186825,64.35460009607121,0.1,i,inf,0.0
56,44253.100219186825,87.53463002309961,0.1,r,inf,0.0
57,44253.600219186825,21.25955762545013,0.1,g,inf,0.0
58,44253.600219186825,68.15956878491541,0.1,i,inf,0.0
59,44253.600219186825,94.91360361411519,0.1,r,inf,0.0
60,44254.100219186825,72.16488071040612,0.1,i,inf,0.0
61,44254.100219186825,97.3553242462306,0.1,r,inf,0.0
62,44254.100219186825,21.933155719609417,0.1,g,inf,0.0
63,44254.600219186825,105.34421664224007,0.1,r,inf,0.0
64,44254.600219186825,22.771241614215178,0.1,g,inf,0.0
65,44254.600219186825,75.23431414194573,0.1,i,inf,0.0
66,44255.100219186825,108.29159153205629,0.1,r,inf,0.0
67,44255.100219186825,24.023594111784703,0.1,g,inf,0.0
68,44255.100219186825,78.08735653375791,0.1,i,inf,0.0
69,44255.600219186825,114.66827561218787,0.1,r,inf,0.0
70,44255.600219186825,23.835773362235386,0.1,g,inf,0.0
71,44255.600219186825,81.33498554036761,0.1,i,inf,0.0
72,44256.100219186825,120.77056304339666,0.1,r,inf,0.0
73,44256.100219186825,24.671758144062505,0.1,g,inf,0.0
74,44256.100219186825,83.92054688816545,0.1,i,inf,0.0
75,44256.600219186825,23.11066440718684,0.1,g,inf,0.0
76,44256.600219186825,85.60828670229012,0.1,i,inf,0.0
77,44256.600219186825,122.3139093352314,0.1,r,inf,0.0
78,44257.100219186825,88.08408181475103,0.1,i,inf,0.0
79,44257.100219186825,123.62086806987382,0.1,r,inf,0.0
80,44257.100219186825,24.316992734873782,0.1,g,inf,0.0
81,44257.600219186825,88.62737440737595,0.1,i,inf,0.0
82,44257.600219186825,122.97884050018338,0.1,r,inf,0.0
83,44257.600219186825,22.2515377622438,0.1,g,inf,0.0
84,44258.100219186825,89.14838728595501,0.1,i,inf,0.0
85,44258.100219186825,129.0458362835791,0.1,r,inf,0.0
86,44258.100219186825,26.169334586627535,0.1,g,inf,0.0
87,44258.600219186825,90.4050684661863,0.1,i,inf,0.0
88,44258.600219186825,134.04144194311692,0.1,r,inf,0.0
89,44258.600219186825,27.18505190290526,0.1,g,inf,0.0
90,44259.100219186825,90.88736258486895,0.1,i,inf,0.0
91,44259.100219186825,23.811475622544357,0.1,g,inf,0.0
92,44259.100219186825,134.1095785565905,0.1,r,inf,0.0
93,44259.600219186825,90.73228703363235,0.1,i,inf,0.0
94,44259.600219186825,136.6307346913074,0.1,r,inf,0.0
95,44259.600219186825,25.191515810220736,0.1,g,inf,0.0
96,44260.100219186825,23.06223581654853,0.1,g,inf,0.0
97,44260.100219186825,90.68905249918092,0.1,i,inf,0.0
98,44260.100219186825,134.1079016114215,0.1,r,inf,0.0
99,44260.600219186825,24.37137397073223,0.1,g,inf,0.0
100,44260.600219186825,133.22681922736214,0.1,r,inf,0.0
101,44260.600219186825,90.2910212383532,0.1,i,inf,0.0
102,44261.100219186825,89.90972754729624,0.1,i,inf,0.0
103,44261.100219186825,28.385130500193643,0.1,g,inf,0.0
104,44261.100219186825,132.57063919193845,0.1,r,inf,0.0
105,44261.600219186825,134.19713385291513,0.1,r,inf,0.0
106,44261.600219186825,90.22240720349377,0.1,i,inf,0.0
107,44261.600219186825,22.57938351013586,0.1,g,inf,0.0
108,44262.100219186825,131.99459727784875,0.1,r,inf,0.0
109,44262.100219186825,89.46416689067729,0.1,i,inf,0.0
110,44262.100219186825,24.349091518596904,0.1,g,inf,0.0
111,44262.600219186825,88.25463980640038,0.1,i,inf,0.0
112,44262.600219186825,25.05263952947397,0.1,g,inf,0.0
113,44262.600219186825,133.3584425239912,0.1,r,inf,0.0
114,44263.100219186825,87.74145813584185,0.1,i,inf,0.0
115,44263.100219186825,19.23481801947427,0.1,g,inf,0.0
116,44263.100219186825,130.3563195536143,0.1,r,inf,0.0
117,44263.600219186825,89.04567160049551,0.1,i,inf,0.0
118,44263.600219186825,19.65360062181566,0.1,g,inf,0.0
119,44263.600219186825,136.9699622614361,0.1,r,inf,0.0
120,44264.100219186825,147.7473831910416,0.1,r,inf,0.0
121,44264.100219186825,21.431809147056327,0.1,g,inf,0.0
122,44264.100219186825,87.673480090936,0.1,i,inf,0.0
