    0.717827252485862573E+03    0.703754100369566515E+02    0.879850053866546244E+00   -0.172292747691826786E-01   -0.222937242601444785E+01   -0.236291600621371511E+01   -0.124468001702922209E+03
    0.740184630960354411E+03    0.475664487281027775E+02    0.900491976505591096E+00   -0.632375864425429590E-01   -0.229131576954526706E+01   -0.155808202239778937E+01   -0.119943594267796300E+03
    0.718924117248291168E+03    0.675092347315498387E+02    0.886540906348289637E+00   -0.101842052548870576E-01   -0.217213951278694672E+01   -0.259206108594651319E+01   -0.118520292416622851E+03
    0.730515181884341132E+03    0.617358755948242646E+02    0.881188793337591036E+00   -0.865697408206145269E-02   -0.237724745884872402E+01   -0.271188835675302053E+01   -0.118349927943704984E+03
    0.752731547990368995E+03    0.630858933973700289E+02    0.885402352227671052E+00    0.690269129095533174E-04   -0.205101817158139221E+01   -0.222601029304395359E+01   -0.118269506555522085E+03
    0.722330351272657481E+03    0.399903721808454549E+02    0.895099553311101470E+00   -0.512794552239717039E-01   -0.230661764582170647E+01   -0.130516957443693693E+01   -0.118152269900264230E+03
    0.754470435853568233E+03    0.559759023655742780E+02    0.895624835727706126E+00   -0.174905246285923521E-01   -0.215099758400450725E+01   -0.197794653261342712E+01   -0.117831958180318594E+03
    0.720880009458731365E+03    0.452498841725519156E+02    0.891525565890637472E+00    0.698735281868856362E-02   -0.218299711442615019E+01   -0.142300122742395940E+01   -0.117816853378989563E+03
    0.738963219768293698E+03    0.474985719115479270E+02    0.900108875940790143E+00   -0.562231637734473821E-01   -0.237806970301120657E+01   -0.192587785736002859E+01   -0.117813619186544571E+03
    0.722966224395096901E+03    0.386602699431724446E+02    0.902365993350104811E+00   -0.367748882838259128E-02   -0.222830183238354707E+01   -0.281073655526056143E+01   -0.117564744809996114E+03
    0.745255000959232575E+03    0.546160127201514669E+02    0.887787812896547512E+00   -0.406445182520629444E-01   -0.211738156926407761E+01   -0.293659750445790424E+01   -0.117233016526969450E+03
    0.734158748972252852E+03    0.552553209273090715E+02    0.896964224520667153E+00    0.732669561419996285E-02   -0.206177272632033759E+01   -0.148240737237217401E+01   -0.117048858094415380E+03
    0.746787753784505185E+03    0.623310786193839022E+02    0.890980319662596720E+00   -0.105859252604068033E-02   -0.226643048295594385E+01   -0.179257713093836624E+01   -0.116919489304715540E+03
    0.743368427365440539E+03    0.480718542760160332E+02    0.887413767128509279E+00   -0.371638973879173662E-02   -0.231171339001587484E+01   -0.237235995977162961E+01   -0.116819262964463292E+03
    0.742523589444741674E+03    0.481296781159307656E+02    0.901441209836945756E+00   -0.417604348049298579E-01   -0.230276682976299618E+01   -0.114790200291611266E+01   -0.116581824303873447E+03
