luminosity_distance KNphi inclination_EM KNtimeshift log10_mej_dyn log10_mej_wind Ebv log_likelihood log_prior
497.1620336841408 37.71174237264245 0.8200703859138891 0.005873478506966734 -2.4337160801167936 -2.6436208791069586 0.0 -119.72307217553265 -16.198060250162737
520.7769964404957 40.43901181619982 0.8116953196635134 0.008454324258777568 -2.2275262826373066 -2.6606683052815843 0.0 -119.36824416328763 -16.13347460418353
512.7020489961604 64.02711260071483 0.8054223951846755 -0.026227121498698214 -2.069146733660825 -1.113872455101171 0.0 -118.2256007665245 -16.16378503022774
523.3865990627648 47.74876790059041 0.8042616092050207 -0.04558308026312208 -2.1331456539249585 -2.0126962214185413 0.0 -118.00801500568355 -16.132817861424655
499.94529445347223 44.95461790801367 0.8052267960006886 -0.05246126310800214 -2.3852992099538985 -2.533756117298512 0.0 -117.12798178863858 -16.20336061589137
514.0122580315996 62.43058968878314 0.798518631822923 0.005988001719923197 -2.255619099008664 -2.1629904399274746 0.0 -116.96043644616232 -16.166485366307946
504.1400758948013 50.238571935425774 0.8081212046151429 -0.012763414144585372 -2.5034335497114686 -2.0993902597517673 0.0 -116.85994528077696 -16.187501672616275
497.6937987958622 38.26239910734276 0.8144049466694745 -0.026605924409871307 -2.437734190040607 -1.7568195312048493 0.0 -116.82471081441953 -16.201698360854376
503.1992695472784 61.21203581486634 0.8030253703051111 -0.0330385795821051 -2.084323518540728 -2.5585519010875637 0.0 -116.7134211320872 -16.19531885559309
521.6731746315681 43.792673263765025 0.8081479244412613 -0.021520867656324327 -2.539318721866991 -2.6678444140815225 0.0 -116.69934797890784 -16.13418081897125
507.4184622450728 33.19938088782737 0.821587027734368 -0.022974839484953602 -2.4924369379403606 -2.996096559606551 0.0 -116.6772430538214 -16.16467103414547
498.7067006273922 55.10430721782961 0.7990368643648399 -0.019750192791277543 -2.2919957863647635 -2.0720442349785984 0.0 -116.64036142537505 -16.213236557743855
524.4288367986394 43.175386456843384 0.8042871884206173 -0.030859411472289544 -2.259163705918197 -1.7751182609511096 0.0 -116.62768222528126 -16.129707291572632
496.7329344346392 53.212437728413306 0.8056287184591172 0.007653491954300762 -2.2406550901284237 -1.0652553523151729 0.0 -116.57833488477836 -16.213086245782083
498.1008312076792 55.60747439936953 0.8052232938019105 -0.024070123697672585 -2.295576892384697 -1.614882587841571 0.0 -116.47694353402554 -16.209160174414883
506.4070306643908 38.371965830676785 0.8194602692612497 0.004370473301939182 -2.5656271483867257 -1.6606659690321803 0.0 -116.41966740724416 -16.169772476965043
526.6526003217369 56.998712450618235 0.8076366712694834 -0.009679455985616148 -2.153129990753973 -2.561090875977264 0.0 -116.23752541377526 -16.119931892739526
511.98728317476736 47.91060336609424 0.8070526169336856 0.011381446481289803 -2.205258511151545 -2.351806066726487 0.0 -116.17190463253549 -16.16439628585249
510.40400910262275 51.00427692858707 0.8065335924559254 -0.020630015674516056 -2.4869875974311055 -1.748503496170602 0.0 -116.15796886937082 -16.16972595703709
515.0967233847127 46.01440544625325 0.8125776403692139 0.010971359861199126 -2.4562925398302844 -2.455427701334271 0.0 -116.14050917649229 -16.149698100553245
517.9559192876366 61.987645801863785 0.794193702432147 -0.006475476404973257 -2.2026505794084916 -2.4204913206928778 0.0 -116.01861771744673 -16.158817356946642
508.1950545616518 42.553439361213975 0.8051011597682107 -0.03561509554740816 -2.2619351702857196 -2.046086037148482 0.0 -115.99778571941712 -16.177872358775836
507.8689146546044 36.62651124450966 0.8179161075233631 -0.04848681136347022 -2.4761249186046372 -1.0627543149734324 0.0 -115.95356080232182 -16.166711851311515
501.3877524705793 52.807857548881735 0.8129323694742263 -0.004720528569762461 -2.3407438684362205 -1.933274659816428 0.0 -115.94138858857306 -16.19149667822831
504.8805895884905 43.74330350497718 0.8117576609233839 0.008287729100799446 -2.521501596789303 -2.288762468860921 0.0 -115.84141329723397 -16.181743205723503
520.4984809410893 48.56227102399814 0.7996571463405557 -0.00975911141835617 -2.2072046608225944 -1.1065792507331083 0.0 -115.82754343550573 -16.14586603439991
528.2160839247119 45.709705139003646 0.8074217231228189 -0.0380030685444952 -2.340166941058334 -2.4490929851048495 0.0 -115.82588716611065 -16.11554472731713
507.3760125720382 40.12211282407699 0.8125213129916521 -0.012608363670047584 -2.234824262681905 -2.7400820877164307 0.0 -115.81878679080441 -16.173311051158752
524.5314867204222 47.20289372544846 0.809483661966466 -0.04226699717080118 -2.2022294003540286 -1.2727487933924433 0.0 -115.7766563307238 -16.124426002846384
516.8961483145744 64.40337368041833 0.7966509350405615 -0.024393519103417693 -2.02606094627669 -1.8675265615833938 0.0 -115.7724298966536 -16.15959581940557
530.0054823807143 49.187899262241274 0.8088488657079042 -0.011959094962798122 -2.276742530019378 -2.0303648572501425 0.0 -115.7718232296439 -16.108945082495158
516.2350323998546 61.5140273142828 0.7996318703755825 -0.020570228575777616 -2.2504009184077507 -2.042557903289416 0.0 -115.73686965300269 -16.158682048355615
530.42888889232 47.551540827875954 0.806086164845655 -0.010816418073211764 -2.2921425675986717 -1.3431106440129628 0.0 -115.71059958305476 -16.110353263172424
510.6808408593614 54.29694616594707 0.7984899137525159 -0.03295474387563613 -2.116724139629441 -1.2447098571127353 0.0 -115.69584348209919 -16.17665275848196
510.38548327890766 48.09598833071837 0.8160416643298869 -0.006835273475416903 -2.1476245985447635 -1.0258384779870753 0.0 -115.68952679676391 -16.160754363853414
514.5033803884221 32.244229738481636 0.8200208765284055 -0.023313575582369683 -2.484652471007637 -1.7821543325380698 0.0 -115.67499524490611 -16.144497257930468
513.6092188485206 53.92188010979931 0.8109220705947467 -0.015624775890341391 -2.058071653024535 -2.835270117922272 0.0 -115.67006452303117 -16.15577404539744
509.4572277003679 42.23628755811613 0.8058792686081478 -0.010581683033397793 -2.540161326184764 -2.456592777718507 0.0 -115.6510253184083 -16.17325081946562
516.3646456840141 45.48652972726812 0.809887167567366 -0.04708483789005857 -2.182052898590661 -2.1864524948735786 0.0 -115.61321639058113 -16.148425616635148
509.5101351667449 45.47614024680382 0.8018812041772072 -0.041639241457124276 -2.439438986417998 -1.7274591437675224 0.0 -115.61261892413287 -16.17694165214555
511.53930544236806 61.021009160767214 0.7970147994989593 -0.01607687598991392 -2.0217777452667125 -2.1128758888929724 0.0 -115.61119246832365 -16.175470781513678
510.2633938814955 57.30926483579547 0.8094052444882751 -0.02878299777683524 -2.166730723269759 -2.0014098871443027 0.0 -115.58987858780624 -16.167410856740194
512.3958271038044 38.912814434872246 0.8182204343465237 -0.04572207750825408 -2.3804401600631793 -2.860733138859653 0.0 -115.56922506278067 -16.15257738526472
518.567732763511 65.18197531832021 0.801090508752244 0.0010275659866181286 -2.139474400716227 -1.3121444852689743 0.0 -115.55385699451529 -16.150251942888687
526.5024444916124 41.97019750285483 0.810440799980311 -0.027509612741204226 -2.2897957185206366 -2.071897378633057 0.0 -115.54940852996027 -16.11769941871982
520.8142178349074 60.484757663040654 0.797002362644509 -0.019958586588760152 -2.2194666924619355 -1.7024902254223346 0.0 -115.5221653955898 -16.14751036970856
515.0294612589043 58.48302183356337 0.8021023911303236 0.006888938304195236 -2.0226724093942745 -1.9330979776748873 0.0 -115.50457614329324 -16.159927082812793
513.8399457634425 43.838984943778165 0.8162146646750297 -0.021671485170647653 -2.1877514749374827 -1.537655238428046 0.0 -115.43083114013652 -16.150071715120546
499.6730124067703 42.15138062033747 0.8130660813142127 -0.03624201457654008 -2.44944513935908 -1.2551474775295721 0.0 -115.39886798418627 -16.196738817862666
500.47883173294883 53.92938163657927 0.8046431007183796 -0.007919647701226662 -2.123402737802495 -2.9461516616708288 0.0 -115.3895657387067 -16.202251042058744
519.5885162973228 52.20109189659499 0.809601249919239 -0.042960919957194754 -2.26187678785956 -2.0629131779822973 0.0 -115.3391878476786 -16.13901561644961
