,jd,mag,mag_unc,filter,limmag,programid
0,44244.100220562344,64.68650660134385,0.1,g,inf,0.0
1,44244.100220562344,75.93265707559443,0.1,i,inf,0.0
2,44244.100220562344,152.13412080442842,0.1,r,inf,0.0
3,44244.600220562344,27.383191309165163,0.1,g,inf,0.0
4,44244.600220562344,22.56825099693675,0.1,i,inf,0.0
5,44244.600220562344,31.473825968419654,0.1,r,inf,0.0
6,44245.100220562344,26.147649171067396,0.1,g,inf,0.0
7,44245.100220562344,24.402694940419973,0.1,i,inf,0.0
8,44245.100220562344,36.49173323872816,0.1,r,inf,0.0
9,44245.600220562344,20.2074459381981,0.1,g,inf,0.0
10,44245.600220562344,18.082264218010653,0.1,i,inf,0.0
11,44245.600220562344,43.305005527421876,0.1,r,inf,0.0
12,44246.100220562344,18.222853554714153,0.1,g,inf,0.0
13,44246.100220562344,10.667912036293966,0.1,i,inf,0.0
14,44246.100220562344,33.03227889314001,0.1,r,inf,0.0
15,44246.600220562344,11.619799230627013,0.1,i,inf,0.0
16,44246.600220562344,27.241874293402613,0.1,r,inf,0.0
17,44246.600220562344,19.193801206011102,0.1,g,inf,0.0
18,44247.100220562344,27.527017957745755,0.1,r,inf,0.0
19,44247.100220562344,20.7398095075196,0.1,g,inf,0.0
20,44247.100220562344,14.521666154949948,0.1,i,inf,0.0
21,44247.600220562344,28.05298665706917,0.1,r,inf,0.0
22,44247.600220562344,21.71599838152017,0.1,g,inf,0.0
23,44247.600220562344,18.143401085838498,0.1,i,inf,0.0
24,44248.100220562344,27.209838795525986,0.1,r,inf,0.0
25,44248.100220562344,23.049953095110226,0.1,g,inf,0.0
26,44248.100220562344,21.39847770841885,0.1,i,inf,0.0
27,44248.600220562344,27.24970365330713,0.1,r,inf,0.0
28,44248.600220562344,22.618047462281453,0.1,g,inf,0.0
29,44248.600220562344,23.969534252587167,0.1,i,inf,0.0
30,44249.100220562344,28.659898869566252,0.1,r,inf,0.0
31,44249.100220562344,27.083267424494075,0.1,i,inf,0.0
32,44249.100220562344,22.418479683249377,0.1,g,inf,0.0
33,44249.600220562344,29.963895265202733,0.1,i,inf,0.0
34,44249.600220562344,32.945720972099785,0.1,r,inf,0.0
35,44249.600220562344,23.236321964464807,0.1,g,inf,0.0
36,44250.100220562344,32.816076348220676,0.1,i,inf,0.0
37,44250.100220562344,37.61064464934672,0.1,r,inf,0.0
38,44250.100220562344,23.158909662931755,0.1,g,inf,0.0
39,44250.600220562344,35.89217854226616,0.1,i,inf,0.0
40,44250.600220562344,42.820789589753524,0.1,r,inf,0.0
41,44250.600220562344,24.02221173532163,0.1,g,inf,0.0
42,44251.100220562344,39.43847786856468,0.1,i,inf,0.0
43,44251.100220562344,48.58888498101924,0.1,r,inf,0.0
44,44251.100220562344,23.634571296551655,0.1,g,inf,0.0
45,44251.600220562344,52.66786056184335,0.1,r,inf,0.0
46,44251.600220562344,23.798781943023624,0.1,g,inf,0.0
47,44251.600220562344,42.63145473490504,0.1,i,inf,0.0
48,44252.100220562344,24.026885775929845,0.1,g,inf,0.0
49,44252.100220562344,45.59091674382906,0.1,i,inf,0.0
50,44252.100220562344,58.31562576785909,0.1,r,inf,0.0
51,44252.600220562344,24.75705187031206,0.1,g,inf,0.0
52,44252.600220562344,48.27547354896111,0.1,i,inf,0.0
53,44252.600220562344,62.21914610664924,0.1,r,inf,0.0
54,44253.100220562344,24.64081307537512,0.1,g,inf,0.0
55,44253.100220562344,51.314423800177636,0.1,i,inf,0.0
56,44253.100220562344,67.34037350123842,0.1,r,inf,0.0
57,44253.600220562344,24.45299215160087,0.1,g,inf,0.0
58,44253.600220562344,53.49015490119924,0.1,i,inf,0.0
59,44253.600220562344,69.03394691031501,0.1,r,inf,0.0
60,44254.100220562344,55.90169750964842,0.1,i,inf,0.0
61,44254.100220562344,73.57699070244774,0.1,r,inf,0.0
62,44254.100220562344,25.11743406542359,0.1,g,inf,0.0
63,44254.600220562344,75.80940279987504,0.1,r,inf,0.0
64,44254.600220562344,26.014226135427425,0.1,g,inf,0.0
65,44254.600220562344,57.98375292442734,0.1,i,inf,0.0
66,44255.100220562344,79.65137496833691,0.1,r,inf,0.0
67,44255.100220562344,26.280203410103873,0.1,g,inf,0.0
68,44255.100220562344,59.7241987755685,0.1,i,inf,0.0
69,44255.600220562344,83.32167550015029,0.1,r,inf,0.0
70,44255.600220562344,26.85797211842981,0.1,g,inf,0.0
71,44255.600220562344,61.40210947937724,0.1,i,inf,0.0
72,44256.100220562344,84.85534157045865,0.1,r,inf,0.0
73,44256.100220562344,26.429960770361422,0.1,g,inf,0.0
74,44256.100220562344,62.41913685871136,0.1,i,inf,0.0
75,44256.600220562344,26.923195461112556,0.1,g,inf,0.0
76,44256.600220562344,64.18730450083586,0.1,i,inf,0.0
77,44256.600220562344,85.6791146297255,0.1,r,inf,0.0
78,44257.100220562344,64.49812898961214,0.1,i,inf,0.0
79,44257.100220562344,85.95855407024295,0.1,r,inf,0.0
80,44257.100220562344,26.135468080992187,0.1,g,inf,0.0
81,44257.600220562344,65.00805116645788,0.1,i,inf,0.0
82,44257.600220562344,89.40705870685846,0.1,r,inf,0.0
83,44257.600220562344,29.327265282934494,0.1,g,inf,0.0
84,44258.100220562344,65.89147512165516,0.1,i,inf,0.0
85,44258.100220562344,92.01410011116872,0.1,r,inf,0.0
86,44258.100220562344,28.686535839026376,0.1,g,inf,0.0
87,44258.600220562344,65.97755044255521,0.1,i,inf,0.0
88,44258.600220562344,92.50943848867806,0.1,r,inf,0.0
89,44258.600220562344,27.129041713156585,0.1,g,inf,0.0
90,44259.100220562344,66.14989219117668,0.1,i,inf,0.0
91,44259.100220562344,28.73899968120273,0.1,g,inf,0.0
92,44259.100220562344,93.05048236063685,0.1,r,inf,0.0
93,44259.600220562344,66.04261935841852,0.1,i,inf,0.0
94,44259.600220562344,92.53083348193262,0.1,r,inf,0.0
95,44259.600220562344,28.939315620899617,0.1,g,inf,0.0
96,44260.100220562344,27.94466146020412,0.1,g,inf,0.0
97,44260.100220562344,65.6396619744642,0.1,i,inf,0.0
98,44260.100220562344,91.48209575352976,0.1,r,inf,0.0
99,44260.600220562344,30.53587672631844,0.1,g,inf,0.0
100,44260.600220562344,90.83032887049986,0.1,r,inf,0.0
101,44260.600220562344,65.75946455002168,0.1,i,inf,0.0
102,44261.100220562344,65.9918402367918,0.1,i,inf,0.0
